name,mid,weight
Heart failure,/m/01l2m3,217259.0
Vertigo,/m/07rwf2,214850.0
Tonsillitis,/m/03ng0t,208124.0
Osteosarcoma,/m/01t12j,207743.0
Pancreatitis,/m/0h1wz,207591.0
Indigestion,/m/04kl78,207459.0
Benign paroxysmal positional vertigo,/m/03_mj_,204135.0
Common cold,/m/0n073,204050.0
Testicular cancer,/m/01rt5h,203684.0
Acute pancreatitis,/m/0407gc,203526.0
Obsessive-compulsive disorder,/m/0f6gy,201788.0
Chronic Obstructive Pulmonary Disease,/m/0gzv0,196226.0
Alcohol intoxication,/m/02794,190422.0
Male breast cancer,/m/0bxzfv4,190028.0
Arthritis,/m/0t1t,188676.0
Bone tumor,/m/01t125,186752.0
Non-Hodgkin lymphoma,/m/0jdj1,185728.0
Alcoholism,/m/012jc,185550.0
Thrombosis,/m/018_pw,182023.0
Dizziness,/m/033mg5,179644.0
Liver cancer,/m/03m3vr6,178877.0
Toxic shock syndrome,/m/0221fx,178603.0
Herpes labialis,/m/05mw4by,176808.0
Reactive hypoglycemia,/m/05_ndt,174919.0
Pertussis,/m/016ygs,172777.0
Spider bite,/m/0c740v,170923.0
Mumps,/m/0g3xk,165203.0
Carpal tunnel syndrome,/m/0fl_v,165171.0
Cirrhosis,/m/097ns,163889.0
Transient ischemic attack,/m/07s82,163711.0
Psychopathy,/m/017zj8,161915.0
Fatigue,/m/01j6t0,161852.0
Gestational diabetes,/m/033pgk,161032.0
Hepatocellular carcinoma,/m/01jgq1,160481.0
B-cell chronic lymphocytic leukemia,/m/02bg7m,159356.0
Gout,/m/0ffxt,157919.0
Dementia,/m/09klv,154623.0
Sepsis,/m/014w_8,153849.0
Hodgkin's lymphoma,/m/02qg4h,153251.0
Coronary disease,/m/047vl78,152218.0
Epilepsy,/m/02vrr,151591.0
Bladder cancer,/m/01bcp7,150759.0
Spinal disc herniation,/m/0glgtq,147066.0
Endometrial cancer,/m/0259rv,145471.0
Constipation,/m/016kf9,144262.0
Acute liver failure,/m/04k10n,141073.0
Gastritis,/m/03y91v,140614.0
Sleep apnea,/m/071d3,140309.0
Liver failure,/m/02psvcf,139341.0
Diabetic hypoglycemia,/m/05v0gv,138262.0
Alzheimer's disease,/m/0dcsx,137498.0
Diverticulosis,/m/035xtl,136956.0
Uterine cancer,/m/0259pl,136061.0
Otitis externa,/m/04w68t,135989.0
Uterine fibroid,/m/05vry9,134267.0
Food allergy,/m/03282z,133578.0
Ulcerative colitis,/m/0h1r3,133097.0
Chronic pancreatitis,/m/0407jk,132310.0
Obstructive sleep apnea,/m/03m3nd4,131589.0
Diverticulitis,/m/035xnj,131027.0
Polycystic kidney disease,/m/04_1hvw,129848.0
Bacterial vaginosis,/m/01glh,129125.0
Hypercholesterolemia,/m/02k7pj,127218.0
Tick-borne disease,/m/0470d0,125252.0
Scabies,/m/074kq,124879.0
Fatty liver,/m/03s7fs,124419.0
Benign prostatic hyperplasia,/m/0m3cj,123724.0
Chronic fatigue syndrome,/m/0dctd,123362.0
Anorexia nervosa,/m/098lw,122470.0
Angina Pectoris,/m/0hg45,121169.0
Viral meningitis,/m/05n0276,120034.0
Tapeworm infection,/m/06ht0s,119713.0
Dyslexia,/m/029sk,118644.0
Antisocial personality disorder,/m/01c88f,118428.0
Alcohol withdrawal syndrome,/m/04gmd4d,117719.0
Acute lymphoblastic leukemia,/m/03fqwr,117377.0
Typhoid fever,/m/07s4l,116162.0
Abdominal aortic aneurysm,/m/03g23y,115851.0
Genital wart,/m/019thv,115569.0
Rabies,/m/0fsd1,115539.0
Carbon monoxide poisoning,/m/02gkhm,115262.0
Bone fracture,/m/03fz1q,113819.0
Cystic fibrosis,/m/0dcp_,111754.0
Viral hepatitis,/m/04ggf4p,111523.0
Wheat allergy,/m/0gy93j,111034.0
Esophageal cancer,/m/01k9gb,106234.0
Temporomandibular joint dysfunction,/m/07k8j,105613.0
Postpartum depression,/m/017qg_,105092.0
Glaucoma,/m/0jy0d,104401.0
Borderline personality disorder,/m/0134rc,101222.0
Avian influenza,/m/0292d3,98668.0
Sciatica,/m/01_wxr,98216.0
Dairy allergy,/m/0dshft,98075.0
Otitis media,/m/01fhyk,97642.0
Renal Cancer,/m/02kby42,97216.0
Photodermatitis,/m/03c2dk,96278.0
Rotator cuff tear,/m/04n8bv,95649.0
Renal cell carcinoma,/m/025hh9,94548.0
Aplastic anemia,/m/01bw86,94193.0
Cardiac arrest,/m/0gg4h,93241.0
Seizure,/m/06rhk,93169.0
Internal bleeding,/m/02xb32,92786.0
Osteoarthritis,/m/02jf6f,92674.0
Adrenal fatigue,/m/0403mf5,91306.0
Coronary artery disease,/m/01s1m,90920.0
Mastitis,/m/023vvb,88425.0
Pulmonary embolism,/m/01ddth,88064.0
Prediabetes,/m/03bzg8_,87956.0
Spontaneous cerebrospinal fluid leak,/m/04zvrn_,87235.0
Premature ovarian failure,/m/0ch1p6,85946.0
Hypocalcaemia,/m/02k53m,85828.0
Fever,/m/0cjf0,85542.0
Aortic aneurysm,/m/03bnvh,84916.0
Aneurysm,/m/01vpyv,84385.0
Tear of meniscus,/m/03m908r,83633.0
Neonatal jaundice,/m/074hph,83383.0
Coccidioidomycosis,/m/0193ts,82886.0
Jaundice,/m/0hgxh,81734.0
Bubonic plague,/m/03y05ty,81565.0
Magnesium deficiency,/m/08lnhd,81282.0
Down syndrome,/m/029s1,80686.0
Insomnia,/m/0ddwt,79455.0
Gallbladder cancer,/m/06trxr,79431.0
Influenza,/m/0cycc,78896.0
Asperger syndrome,/m/09cds,78775.0
Viral pneumonia,/m/07fn78,78536.0
Colitis,/m/043hy3,78066.0
Narcissistic personality disorder,/m/019jq7,77047.0
Basal-cell carcinoma,/m/033jjt,74420.0
Anaphylaxis,/m/0jtyb,74369.0
Lead poisoning,/m/01r004,74095.0
Intestinal Obstruction,/m/01vzqb,74010.0
Nicotine withdrawal,/m/027ymbg,74004.0
Puerperal mastitis,/m/05p7lnl,73960.0
Sickle cell disease,/m/0730g,73864.0
Retinal detachment,/m/03dww2,73700.0
Pelvic inflammatory disease,/m/064fq,72120.0
Interstitial cystitis,/m/03ywy,72059.0
Anal cancer,/m/02vxm4,71810.0
Pneumothorax,/m/01q1sz,71691.0
Social anxiety disorder,/m/0d0g5,71399.0
Gingivitis,/m/01d20w,70360.0
Pulmonary hypertension,/m/031wv7,70287.0
Uterine sarcoma,/m/025tgbb,69735.0
Partial seizure,/m/08fygy,68721.0
Hyponatremia,/m/01b322,68548.0
Tinea pedis,/m/03nq53,67411.0
Rheumatic fever,/m/0259gp,67065.0
Early-onset Alzheimer's disease,/m/04jd013,66158.0
Mental illness,/m/04x4r,65863.0
Infection,/m/098s1,65787.0
Group A streptococcal infection,/m/0g0b2,65641.0
Whiplash,/m/01j24h,65579.0
Alveolar osteitis,/m/04wdxg,64751.0
Absence seizure,/m/020cs5,64276.0
Tonic–clonic seizure,/m/02r6d3v,64208.0
Hyperkalemia,/m/037h0g,63037.0
Rib fracture,/m/09r8pw,62482.0
Substance dependence,/m/0466pc0,61981.0
Giardiasis,/m/02568f,61898.0
Osteoporosis,/m/05mdx,61530.0
Emphysema,/m/0hk18,61351.0
Mercury poisoning,/m/01yh_p,60591.0
Substance abuse,/m/0p_cr,60475.0
Peripheral neuropathy,/m/02w1fx,59665.0
Multiple myeloma,/m/01qqwn,59431.0
Retinal migraine,/m/05s_1w7,59303.0
Tooth abscess,/m/027pm63,58866.0
Paranoid personality disorder,/m/033j3r,58737.0
Traumatic brain injury,/m/0428cn,57886.0
Croup,/m/01t5c7,56862.0
Swine influenza,/m/057c6k,56677.0
Ringworm,/m/023yjf,56465.0
Dissociative identity disorder,/m/09wnd,55890.0
Hives,/m/03nky3,55446.0
Umbilical hernia,/m/08q1cz,55374.0
Listeriosis,/m/03lrf1,54597.0
Chronic bronchitis,/m/03bw_1n,54199.0
Shock,/m/012n6d,54145.0
Atopic dermatitis,/m/06xb9t,53931.0
Huntington's disease,/m/0cvql,53706.0
"Hand, foot and mouth disease",/m/0175qf,52900.0
Keratoconjunctivitis sicca,/m/03ckn0,52469.0
Anterior cruciate ligament injury,/m/0f6h7n,52324.0
Dermatitis,/m/06x09g,51687.0
Cataract,/m/0m7h6,51315.0
Periodontitis,/m/0jt43f1,50908.0
Bulimia nervosa,/m/016khw,50352.0
Addison's disease,/m/01xtf2,50116.0
Periodontal disease,/m/0yvzp,49527.0
Goitre,/m/036zm,49480.0
Hematological malignancy,/m/02vn0j,49319.0
Autoimmune Disease,/m/04dx3qn,49191.0
Scarlet fever,/m/0mzt3,49184.0
Malnutrition,/m/01m4w4,49167.0
Psychosis,/m/063yv,49114.0
Staphylococcal infection,/m/04f74_3,48751.0
Atrial fibrillation,/m/01wf75,48684.0
Premenstrual dysphoric disorder,/m/02sqpm,48348.0
Insulin resistance,/m/0f6yg,47815.0
Eczema,/m/0ftzc,47647.0
Opioid dependence,/m/03b917,47187.0
Psoriasis,/m/0pv62,47031.0
Restless legs syndrome,/m/01jyld,46801.0
Plantar fasciitis,/m/03kjvy,46767.0
Radiculopathy,/m/02pfkpc,46045.0
Craniocerebral Trauma,/m/07y4wsx,45972.0
Nerve compression syndrome,/m/080py3g,45954.0
Tension headache,/m/01vnk8,45893.0
Hypovolemia,/m/02hwb2,45382.0
Trichomoniasis,/m/0m72x,45161.0
Pleurisy,/m/01vnwz,44755.0
Uterine prolapse,/m/05c61r5,44554.0
Iodine deficiency,/m/06fzyn,43793.0
Diarrhea,/m/0f3kl,43764.0
Hypomagnesemia,/m/042f_0,43736.0
Diabetic neuropathy,/m/02kfps,43207.0
Vitamin A deficiency,/m/025_whb,43108.0
Ketosis,/m/0lfwr,43016.0
Dental caries,/m/025j63,42866.0
Water intoxication,/m/049stw,42770.0
Atherosclerosis,/m/0lp66,42188.0
Chronic bacterial prostatitis,/m/043m5kg,41989.0
Cerebral hemorrhage,/m/08g5q7,41814.0
Nasal septum deviation,/m/05cz29,41639.0
Cellulitis,/m/036l45,41374.0
Muscular dystrophy,/m/04snn,41062.0
Pediculosis,/m/0175q1,40662.0
Atelectasis,/m/04d83y,40625.0
Prostatitis,/m/0fj2s,40190.0
Anal fissure,/m/02gscl,40124.0
Food intolerance,/m/04z65t,39830.0
Zinc deficiency,/m/03cndsk,39425.0
Burnout,/m/01v4y_,39308.0
Iron overload,/m/02n_ct,39224.0
Knee arthritis,/m/0b6jspr,38979.0
Epstein–Barr virus infection,/m/05f4xty,38908.0
Acute prostatitis,/m/02qb78z,38871.0
Trismus,/m/01fgvy,38687.0
Tennis elbow,/m/03tkg7,38617.0
Sprained ankle,/m/025tl48,38584.0
Motor neuron disease,/m/0kh3,38567.0
Braxton Hicks contractions,/m/03_81f,38494.0
Vaginitis,/m/01vcpr,38161.0
Laryngitis,/m/02l37c,38030.0
Graves' disease,/m/0dmx6,38009.0
Cerebral palsy,/m/0dcrb,37900.0
Vaginal cancer,/m/02pmk5n,37533.0
Atrophic vaginitis,/m/0cc0q0,37338.0
Impetigo,/m/0mzty,37275.0
Diabetic ketoacidosis,/m/0fmk8,37209.0
Shin splints,/m/052zyw,37036.0
Female infertility,/m/03bx9gs,37035.0
Muscle weakness,/m/0927l7,36953.0
Poliomyelitis,/m/068p_,36725.0
Femoral hernia,/m/0cc935,36390.0
Anorexia,/m/0brgy,36285.0
Bell's palsy,/m/0dxdd,36054.0
Hypercalcaemia,/m/02k540,36042.0
Peripheral vascular disease,/m/02gm18,35809.0
Stress fracture,/m/04dfjs,35742.0
Hypernatremia,/m/03xr5j,35642.0
Hashimoto's thyroiditis,/m/030mph,35630.0
Jet lag,/m/0fmnf,35463.0
Nasal fracture,/m/04q9qmf,35420.0
Pituitary adenoma,/m/03xdwt,35323.0
Costochondritis,/m/05k48b,35277.0
Perforated eardrum,/m/0f4sml,35230.0
Rubella,/m/0175qw,34983.0
Palpitation,/m/029ggh,34939.0
Lumbago,/m/020hwm,34475.0
Psoriatic arthritis,/m/02tdtb,34420.0
Ruptured spleen,/m/08xvqc,34120.0
Cardiac arrhythmia,/m/01pf6,33997.0
Upper respiratory tract infection,/m/02wmyj,33962.0
Delirium tremens,/m/0fpnjr,33885.0
Labyrinthitis,/m/03m31g,33772.0
Spinal stenosis,/m/030cb2,33616.0
Infective endocarditis,/m/05c607h,33460.0
Hypothermia,/m/012rps,33455.0
Calcaneal spur,/m/025t1sl,33288.0
Guillain-Barré syndrome,/m/0370f,33229.0
Erectile dysfunction,/m/03tkm,32949.0
Cushing's syndrome,/m/0mzm2,32890.0
Post-polio syndrome,/m/021msy,32720.0
Inflammatory bowel disease,/m/02x0yg,32547.0
Splenomegaly,/m/03zqp2,32537.0
Eating disorder,/m/0fnyw,32439.0
Respiratory disease,/m/08nhwb,32324.0
Candidal vulvovaginitis,/m/05szxnc,32298.0
Congenital hypothyroidism,/m/01wv44,32165.0
Spinal tumor,/m/03znrn,32052.0
Tendonitis,/m/01kcp2,32043.0
Carcinoma of the penis,/m/01vngq,31795.0
Male infertility,/m/03bx917,31722.0
Leprosy,/m/0c5f7,31698.0
Hypoxia,/m/03gns,31518.0
Paranoia,/m/063zb,31372.0
Asthenopia,/m/07v7rh,31175.0
Arnold–Chiari malformation,/m/01dp2x,31116.0
Rocky Mountain spotted fever,/m/0lc1c,31033.0
Distal muscular dystrophy,/m/0fm4gj,30933.0
Hyperparathyroidism,/m/0343bb,30790.0
Infertility,/m/018g78,30620.0
Colorectal polyp,/m/03cn1dx,30516.0
Scurvy,/m/07016,30011.0
Scoliosis,/m/0yvgr,29934.0
Septic shock,/m/029mr9,29848.0
Egg allergy,/m/0g0r_r,29839.0
Pernicious anemia,/m/02mzv1,29821.0
Personality disorder,/m/01c896,29745.0
Group B streptococcal infection,/m/08ycm_,29708.0
Toxoplasmosis,/m/0jrg8,29330.0
Nasal polyp,/m/034hsj,29269.0
Narcolepsy,/m/05dmm,29191.0
Vitamin B12 deficiency,/m/02x2xmj,29151.0
Asbestosis,/m/026t6z,29043.0
Miliaria,/m/04hxwb,29014.0
Alcohol flush reaction,/m/05nn1b,28960.0
Cocaine dependence,/m/03cswxz,28940.0
Enterobiasis,/m/0pv12,28670.0
Lumbar spinal stenosis,/m/0g5st23,28501.0
Sjögren's syndrome,/m/0gcfd,28232.0
Q fever,/m/0fm4r,28096.0
Hemochromatosis,/m/0hwkk,28082.0
Pediculosis capitis,/m/04glp3v,28038.0
Drug overdose,/m/01tf_6,28034.0
Endocarditis,/m/02mqb,27901.0
Toxic multinodular goitre,/m/08w41s,27898.0
Interstitial lung disease,/m/05504g,27811.0
Collagenous colitis,/m/0b37mn,27589.0
Nosebleed,/m/02zbth,27588.0
Obesity,/m/0fltx,27433.0
Mania,/m/05417,27329.0
Cat scratch disease,/m/01jp0f,27268.0
Scleroderma,/m/05m_zv2,27207.0
Arsenic poisoning,/m/0lpwq,27190.0
Anembryonic gestation,/m/04cw04,27117.0
Andropause,/m/05j0yg,26960.0
Tourette syndrome,/m/0fm5n,26949.0
Tumor,/m/07p3l,26942.0
Post-nasal drip,/m/0615kf,26917.0
Cushing's disease,/m/0g57g4v,26895.0
Peanut allergy,/m/085pjw,26776.0
Pancreatic disease,/m/04fzpdk,26504.0
Chronic prostatitis/chronic pelvic pain syndrome,/m/043jxv5,26488.0
Thoracic aortic aneurysm,/m/05c5zwd,26252.0
Multi-infarct dementia,/m/01h3g2,26115.0
Water-electrolyte imbalance,/m/03nkmb,26012.0
Ankylosing spondylitis,/m/02gwg9,25991.0
Lower respiratory tract infection,/m/03txkl,25898.0
Systemic scleroderma,/m/06pmx,25895.0
Fetal alcohol syndrome,/m/02p2f_4,25856.0
Back pain,/m/0142ky,25768.0
Legionellosis,/m/0ht05,25730.0
Histrionic personality disorder,/m/018tsx,25696.0
Heart block,/m/031q2c,25621.0
Primary hyperparathyroidism,/m/079nq0,25525.0
Smallpox,/m/06vr2,25277.0
Barrett's esophagus,/m/01b_6k,25212.0
Hypochondriasis,/m/04c_jpd,25200.0
Lactic acidosis,/m/01l2sf,25127.0
Thrombocytopenia,/m/02kgmg,25112.0
Botulism,/m/0b02k,25042.0
Sarcoidosis,/m/01q5y6,25037.0
Gastrointestinal bleeding,/m/03njtl,24687.0
Serotonin syndrome,/m/079hg,24597.0
Avoidant personality disorder,/m/01_4_n,24363.0
Third degree heart block,/m/02zcgm,24308.0
Hypertrophic cardiomyopathy,/m/02vv4g,24250.0
Cardiomegaly,/m/08_51g,24203.0
Metabolic syndrome,/m/0f6wd,24110.0
Tree nut allergy,/m/0bzx0l,24075.0
Yellow fever,/m/087z2,23984.0
Orthostatic hypotension,/m/0pv4d,23910.0
Hypersexuality,/m/01g5ln,23763.0
Tonsillolith,/m/04cxzt,23734.0
Mixed anxiety-depressive disorder,/m/04zvmg2,23691.0
Alopecia,/m/03bwzh1,23570.0
Leptospirosis,/m/02_j9l,23418.0
Meningococcal disease,/m/0b459g,23416.0
Bipolar disorder in children,/m/027hh87,23148.0
Irregular menstruation,/m/05bm66n,23090.0
Tinnitus,/m/0pv6y,22846.0
Klinefelter syndrome,/m/0dxq1,22804.0
Latex allergy,/m/035pp1,22701.0
Amoebiasis,/m/01x8m8,22659.0
Spondylosis,/m/03znv2,22656.0
Dysmenorrhea,/m/0255t_,22650.0
Breast cyst,/m/02qqd82,22533.0
Attention deficit disorder,/m/025szdt,22512.0
Parasitic disease,/m/01_hp2,22499.0
Ménière's disease,/m/0fjjk,22488.0
Soy allergy,/m/092qh0,22424.0
Preterm birth,/m/027hpx,22396.0
Leukopenia,/m/03zrfj,22160.0
Vulvar cancer,/m/01xn0ss,22153.0
Polyp,/m/022v7t,22076.0
Macular degeneration,/m/03mmxd,22075.0
Raynaud's phenomenon,/m/02v2jk,22073.0
Myasthenia gravis,/m/04st8,22011.0
Metabolic acidosis,/m/04tksh,21892.0
Vasculitis,/m/0317gc,21823.0
Polymyalgia rheumatica,/m/05l42g,21783.0
Schizoid personality disorder,/m/01hbhy,21695.0
Adhesive capsulitis of shoulder,/m/04n8k4,21657.0
Necrotizing fasciitis,/m/01q6nb,21645.0
Cervical polyp,/m/03ckw2w,21445.0
Dementia with Lewy bodies,/m/01h3bq,21438.0
Venous thrombosis,/m/01dzks,21340.0
Adrenal tumor,/m/02rh10y,21222.0
Folate deficiency,/m/0dt6ml,21178.0
Encephalitis,/m/09c_t,21099.0
PDD-NOS,/m/033f7y,21071.0
Cerebral vasculitis,/m/04g0d0n,20968.0
Cholangiocarcinoma,/m/03v9q6,20923.0
Trigeminal neuralgia,/m/01t91m,20836.0
Xerostomia,/m/04d7y3,20808.0
Deafness,/m/014wq_,20672.0
Bipolar II disorder,/m/03cxsx9,20565.0
Placental abruption,/m/0508hk,20517.0
Systemic vasculitis,/m/05b0qq5,20498.0
Inflammatory breast cancer,/m/03nt7w,20475.0
Severe acute respiratory syndrome (SARS),/m/01byzl,20409.0
Shoulder problem,/m/01ss8j,20368.0
Becker's muscular dystrophy,/m/03_7zz,20309.0
Pulmonary edema,/m/0260ph,20175.0
Hip fracture,/m/05pzr_,20174.0
Bee sting,/m/08r0hv,20149.0
Biliary colic,/m/026stnc,20104.0
Small intestinal bacterial overgrowth,/m/04jnv3,20077.0
Developmental dyspraxia,/m/02rbmx,19815.0
Viral encephalitis,/m/05pd912,19782.0
Anal fistula,/m/09nk0t,19615.0
Vasovagal response,/m/039y0d,19307.0
Haemophilia,/m/03myr,19273.0
Inflammation,/m/0j7_w,19267.0
Cardiomyopathy,/m/0chk3,19219.0
Osteomalacia,/m/02npcz,19099.0
Exercise-induced asthma,/m/08ycgd,19090.0
Marfan syndrome,/m/0cc6n,18964.0
Cluster headache,/m/01t391,18959.0
Dilated cardiomyopathy,/m/02vv55,18908.0
Autoimmune thyroiditis,/m/05pdcqz,18882.0
Pituitary tumour,/m/0hg1v,18844.0
Soft-tissue sarcoma,/m/01q9nq,18841.0
Binge eating disorder,/m/01t6ky,18817.0
Beta-thalassemia,/m/05fc6vp,18792.0
Hypertensive emergency,/m/083f6p,18762.0
Supraventricular tachycardia,/m/03k_qd,18730.0
Parkinsonism,/m/0dcs4,18659.0
Ovarian hyperstimulation syndrome,/m/04_w6s,18629.0
Diabetes mellitus and pregnancy,/m/08n3mk,18537.0
Creutzfeldt–Jakob disease,/m/01ptn,18524.0
Ebola,/m/0frm3,18474.0
Anthrax,/m/0bsht,18457.0
Female genital prolapse,/m/07kyr1,18373.0
Fructose malabsorption,/m/036c1c,18252.0
Nausea,/m/0gxb2,18228.0
Thyroid nodule,/m/05l6q9,18217.0
Pervasive developmental disorder,/m/01k4fp,18067.0
Rosacea,/m/03chkz,18055.0
Viral hemorrhagic fever,/m/05qy12,18048.0
Stye,/m/03r92g,18001.0
Epididymitis,/m/02h2lg,17925.0
Adrenal gland disease,/m/05qb8w9,17920.0
Reactive attachment disorder,/m/037b5_,17820.0
Thalassemia,/m/01p_5n,17798.0
Astigmatism,/m/0chf1d,17694.0
Cyst,/m/019rnl,17682.0
Immunodeficiency,/m/02yg4w,17673.0
Adrenal insufficiency,/m/02nz2y,17666.0
Colorado tick fever,/m/022c5d,17646.0
Vitamin poisoning,/m/03rwxq,17626.0
Ocular oncology,/m/01xn0rn,17482.0
Bradycardia,/m/01r__,17464.0
Shaken baby syndrome,/m/023m4n,17461.0
Thyroiditis,/m/08vy6d,17452.0
Pericarditis,/m/032snl,17438.0
Acute pericarditis,/m/0c9kg4,17348.0
