mid,answer
/m/01dcqj,Melena
/m/01dcqj,Narrow stools
/m/01dcqj,Change in bowel habits
/m/040k6g,Fever
/m/040k6g,Skin rash
/m/040k6g,Lymphadenopathy
/m/040k6g,Conjunctivitis
/m/040k6g,Desquamation
/m/040k6g,Joint pain
/m/040k6g,Tachycardia
/m/040k6g,Strawberry tongue
/m/040k6g,Irritability
/m/040k6g,Beau's lines
/m/0146bp,Fatigue
/m/0146bp,Polyuria
/m/0146bp,Blurred vision
/m/0146bp,Acanthosis nigricans
/m/0146bp,Polydipsia
/m/0146bp,Polyphagia
/m/0146bp,Glycosuria
/m/0146bp,Poor wound healing
/m/0219bz,Headache
/m/0219bz,Coma
/m/0219bz,Amnesia
/m/0219bz,Hallucination
/m/0bx3n7,Infection
/m/0bx3n7,Fever
/m/0bx3n7,Bleeding
/m/0bx3n7,Bruise
/m/0bx3n7,Fatigue
/m/0bx3n7,Shortness of breath
/m/0bx3n7,Weight loss
/m/0bx3n7,Bone pain
/m/02mqb,Fever
/m/02mqb,Shortness of breath
/m/02mqb,Cough
/m/02mqb,Fatigue
/m/02mqb,Cyanosis
/m/02mqb,Chills
/m/02mqb,Petechia
/m/02mqb,Weight loss
/m/02mqb,Hematuria
/m/02mqb,Night Sweats
/m/02mqb,Muscle pain
/m/02mqb,Osler's node
/m/012rps,High blood pressure
/m/012rps,Low blood sugar level
/m/012rps,Tachycardia
/m/012rps,Shivering
/m/012rps,Vasoconstriction
/m/012rps,High blood sugar level
/m/012rps,Brain death
/m/012rps,Mental confusion
/m/012rps,Amnesia
/m/012rps,Tachypnea
/m/012rps,Clinical death
/m/012rps,Stupor
/m/01bw86,Bleeding
/m/01bw86,Headache
/m/01bw86,Fatigue
/m/01bw86,Shortness of breath
/m/01bw86,Tachycardia
/m/01bw86,Nosebleed
/m/01bw86,Dizziness
/m/01bw86,Pallor
/m/01bw86,Bleeding gums
/m/0370f,Paresthesia
/m/0370f,High blood pressure
/m/0370f,Muscle weakness
/m/0370f,Dysphagia
/m/0370f,Shortness of breath
/m/0370f,Back pain
/m/0370f,Cardiac arrhythmia
/m/0370f,Hyporeflexia
/m/0370f,Hydrocephalus
/m/0370f,Orthostatic hypotension
/m/0370f,Bulbar palsy
/m/0370f,Dysesthesia
/m/0370f,Lower motor neuron lesion
/m/0370f,Adie syndrome
/m/0370f,Leg pain
/m/0370f,Facial Paresis
/m/0370f,Slurred Speech
/m/0370f,Peripheral Motor Neuropathy
/m/0730g,Anemia
/m/0730g,Pain
/m/0730g,Jaundice
/m/0730g,Fatigue
/m/0730g,Shortness of breath
/m/0730g,Malaise
/m/0730g,Vision disorder
/m/0730g,Delayed milestone
/m/032snl,Shortness of breath
/m/032snl,Chest pain
/m/032snl,Fatigue
/m/032snl,Anxiety
/m/032snl,Dry cough
/m/032snl,Low-grade fever
/m/01ddth,Shortness of breath
/m/01ddth,Shock
/m/01ddth,Hemoptysis
/m/01ddth,Cyanosis
/m/01ddth,Tachypnea
/m/01ddth,Pleuritic chest pain
/m/01ddth,Collapse
/m/06yxtq,Brittle nails
/m/06yxtq,Pachyonychia
/m/06yxtq,Distorted nails
/m/06yxtq,Yellow-brown color of nails
/m/097ns,Ascites
/m/097ns,Jaundice
/m/097ns,Portal hypertension
/m/097ns,Hepatic encephalopathy
/m/097ns,Esophageal varices
/m/097ns,Itchy skin
/m/097ns,Fatigue
/m/097ns,Splenomegaly
/m/097ns,Hepatomegaly
/m/097ns,Male breast enlargement
/m/097ns,Hepatorenal syndrome
/m/097ns,Spider angioma
/m/097ns,Anorexia
/m/097ns,Muscle weakness
/m/097ns,Asterixis
/m/097ns,Palmar erythema
/m/097ns,Nail clubbing
/m/097ns,Dupuytren's contracture
/m/097ns,Caput medusae
/m/097ns,Hypogonadism
/m/097ns,Hepatopulmonary syndrome
/m/097ns,Fetor hepaticus
/m/097ns,Terry's nails
/m/097ns,Hypertrophic pulmonary osteoarthropathy
/m/097ns,Muehrcke's nails
/m/097ns,Unintentional Weight Loss
/m/04n8bv,Pain
/m/04n8bv,Joint stiffness
/m/04n8bv,Muscle weakness
/m/01gkcc,Fever
/m/01gkcc,Vomiting
/m/01gkcc,Sore throat
/m/01gkcc,Skin rash
/m/01gkcc,Fatigue
/m/01gkcc,Dysphagia
/m/01gkcc,Lymphadenopathy
/m/01gkcc,Oral candidiasis
/m/01gkcc,Swollen tonsils
/m/017f7c,Pain
/m/017f7c,Hematochezia
/m/017f7c,Anal itch
/m/017f7c,Anal swelling
/m/0f6gy,Purely Obsessional OCD
/m/0f6gy,Intrusive thoughts
/m/0f6gy,Compulsive behavior
/m/0f6gy,Compulsive hoarding
/m/0f6gy,Sexual obsessions
/m/020gv,Itchy skin
/m/020gv,Skin rash
/m/020gv,Blister
/m/020gv,Vaginal tenderness
/m/02l37c,Common cold
/m/02l37c,Fever
/m/02l37c,Dysphonia
/m/02l37c,Sore throat
/m/02l37c,Shortness of breath
/m/02l37c,Dysphagia
/m/02l37c,Post-nasal drip
/m/02l37c,Runny nose
/m/02l37c,Lymphadenopathy
/m/02l37c,Dry cough
/m/064fq,Abdominal pain
/m/064fq,Fever
/m/064fq,Vaginal bleeding
/m/064fq,Menstrual cramps
/m/064fq,Nausea
/m/064fq,Vomiting
/m/064fq,Dyspareunia
/m/064fq,Inflammation of urethra
/m/064fq,Heavy menstrual bleeding
/m/064fq,Asymptomatic
/m/064fq,Cramp
/m/064fq,Dysuria
/m/064fq,Fatigue
/m/064fq,Irregular menstruation
/m/064fq,Abdominal mass
/m/064fq,Vaginal odor
/m/064fq,Abnormal vaginal discharge
/m/029s1,Mental retardation
/m/029s1,Congenital heart defect
/m/029s1,Epilepsy
/m/029s1,Leukemia
/m/029s1,Hypotonia
/m/029s1,Epicanthic fold
/m/029s1,Single transverse palmar crease
/m/029s1,Immunodeficiency
/m/029s1,Short stature
/m/029s1,Brushfield spots
/m/029s1,Upslanting palpebral fissures
/m/029s1,Protruding Tongue
/m/06xqq,Auditory hallucination
/m/06xqq,Thought disorder
/m/06xqq,Schizophasia
/m/06xqq,Avolition
/m/06xqq,Dysphoria
/m/06xqq,Social isolation
/m/06xqq,Thought insertion
/m/03g23y,Abdominal pain
/m/03g23y,Back pain
/m/03g23y,Vomiting
/m/03g23y,Syncope
/m/03g23y,Nausea
/m/03g23y,Fatigue
/m/03g23y,Abdominal mass
/m/03g23y,Hyperhidrosis
/m/03g23y,Grey Turner's sign
/m/0d5t6,Hot flash
/m/0d5t6,Irregular menstruation
/m/0d5t6,Mood swing
/m/0d5t6,Vaginal dryness
/m/0d5t6,Sleep disturbances
/m/0fjjk,Tinnitus
/m/0fjjk,Dizziness
/m/0fjjk,Nausea
/m/0fjjk,Headache
/m/0fjjk,Pain
/m/0fjjk,Vomiting
/m/0fjjk,Sweating
/m/02p2f_4,Mental retardation
/m/02p2f_4,Developmental disability
/m/02p2f_4,Anxiety
/m/02p2f_4,Congenital heart defect
/m/02p2f_4,Malnutrition
/m/02p2f_4,Deformity
/m/02p2f_4,Impulsivity
/m/02p2f_4,Hyperactivity
/m/02p2f_4,Vision disorder
/m/02p2f_4,Poor coordination
/m/02p2f_4,Short attention span
/m/0kh3,Muscle atrophy
/m/0kh3,Muscle weakness
/m/0kh3,Spasticity
/m/01zvrp,Diarrhea
/m/01zvrp,Skin inflammation
/m/01zvrp,Dementia
/m/01zvrp,Swelling
/m/01zvrp,Glossitis
/m/01zvrp,Insomnia
/m/01zvrp,Muscle weakness
/m/01zvrp,Mental confusion
/m/01zvrp,Hair loss
/m/01zvrp,Photodermatitis
/m/01g2q,Anxiety
/m/01g2q,Insomnia
/m/01g2q,Fatigue
/m/01g2q,Aggression
/m/01g2q,Suicidal ideation
/m/01g2q,Irritability
/m/01g2q,Euphoria
/m/01g2q,Sadness
/m/01g2q,Apathy
/m/01g2q,Tachylalia
/m/01g2q,Agitation
/m/01g2q,Loss of interest
/m/01g2q,Risky behavior
/m/04n8k4,Pain
/m/04n8k4,Joint stiffness
/m/02tdtb,Joint pain
/m/02tdtb,Tendonitis
/m/02tdtb,Dactylitis
/m/025t67z,Erythema nodosum
/m/025t67z,Pyoderma gangrenosum
/m/035xnj,Abdominal pain
/m/035xnj,Constipation
/m/035xnj,Diarrhea
/m/035xnj,Fever
/m/035xnj,Vomiting
/m/035xnj,Nausea
/m/035xnj,Bloating
/m/035xnj,Anorexia
/m/035xnj,Hematochezia
/m/035xnj,Tenderness
/m/035xnj,Rectal bleeding
/m/0gcdl,Jaundice
/m/0gcdl,Tremor
/m/0gcdl,Ascites
/m/0gcdl,Fatty liver
/m/0gcdl,Kayser–Fleischer ring
/m/0gcdl,Swelling
/m/0gcdl,Splenomegaly
/m/0gcdl,Hepatomegaly
/m/0gcdl,Hemolytic anemia
/m/0gcdl,Cataract
/m/0gcdl,Parkinsonism
/m/0gcdl,Muscle weakness
/m/0gcdl,Joint disease
/m/0gcdl,Choreoathetosis
/m/0gcdl,Hypercalciuria
/m/0gcdl,Blue nails
/m/0gcdl,Hypouricemia
/m/03tkg7,Pain
/m/03tkg7,Fever
/m/03tkg7,Joint stiffness
/m/03tkg7,Muscle weakness
/m/0ftsr,Insomnia
/m/0ftsr,Fatigue
/m/0ftsr,Headache
/m/0ftsr,High blood pressure
/m/0ftsr,Shortness of breath
/m/0ftsr,Palpitation
/m/0ftsr,Diarrhea
/m/0ftsr,Abdominal pain
/m/0ftsr,Muscle Spasms
/m/0ftsr,Hyperhidrosis
/m/0ftsr,Agitation
/m/082sss,Hallucination
/m/0pv62,Itchy skin
/m/0pv62,Erythema
/m/0pv62,Xeroderma
/m/0pv62,Cracked Skin
/m/0pv62,Plaque
/m/0dq9p,Cough
/m/0dq9p,Fever
/m/0dq9p,Shortness of breath
/m/0dq9p,Fatigue
/m/0dq9p,Chest pain
/m/0dq9p,Chills
/m/0dq9p,Sweating
/m/0dq9p,Muscle pain
/m/0hgxh,Vomiting
/m/0hgxh,Nausea
/m/0hgxh,Itchy skin
/m/0hgxh,Abdominal pain
/m/0hgxh,Fatigue
/m/0hgxh,Muscle weakness
/m/0hgxh,Mental confusion
/m/0hgxh,Pale feces
/m/0hgxh,Dark urine
/m/0hgxh,Lethargy
/m/081dp,Telangiectasia
/m/081dp,Heavy legs
/m/081dp,Restless legs syndrome
/m/081dp,Stasis dermatitis
/m/081dp,Lipodermatosclerosis
/m/081dp,Livedoid vasculitis
/m/01vnwz,Fever
/m/01vnwz,Shortness of breath
/m/01vnwz,Chest pain
/m/01vnwz,Chills
/m/01vnwz,Dry cough
/m/017s1k,Fasciculation
/m/017s1k,Dysphagia
/m/017s1k,Spasticity
/m/017s1k,Dysarthria
/m/017s1k,Muscle atrophy
/m/017s1k,Muscle weakness
/m/017s1k,Muscle Spasms
/m/017s1k,Weight loss
/m/017s1k,Hyperreflexia
/m/017s1k,Monomelic amyotrophy
/m/017s1k,Slurred Speech
/m/072hv,Headache
/m/072hv,Cough
/m/072hv,Nasal congestion
/m/072hv,Fever
/m/072hv,Nausea
/m/072hv,Fatigue
/m/072hv,Runny nose
/m/072hv,Toothache
/m/072hv,Sneeze
/m/072hv,Sore throat
/m/072hv,Post-nasal drip
/m/072hv,Halitosis
/m/072hv,Pain in the ear
/m/072hv,Loss of smell
/m/072hv,Irritability
/m/072hv,Facial pain
/m/04gfv_,Proteinuria
/m/04gfv_,High blood pressure
/m/04gfv_,Hematuria
/m/04gfv_,Swelling
/m/04gfv_,Fatigue
/m/02gwg9,Inflammation
/m/02gwg9,Lower back pain
/m/02gwg9,Uveitis
/m/02gwg9,Fatigue
/m/02gwg9,Joint pain
/m/02gwg9,Joint stiffness
/m/02gwg9,Weight loss
/m/02gwg9,Enthesitis
/m/02gwg9,Anorexia
/m/05m_zv2,Raynaud's phenomenon
/m/05m_zv2,Morphea
/m/05m_zv2,Skin ulcer
/m/05m_zv2,Fatigue
/m/05m_zv2,Gastroesophageal reflux disease
/m/05m_zv2,Shortness of breath
/m/05m_zv2,Diarrhea
/m/05m_zv2,Dysphagia
/m/05m_zv2,Joint pain
/m/05m_zv2,Muscle pain
/m/05m_zv2,Erectile dysfunction
/m/05m_zv2,Joint stiffness
/m/05m_zv2,Unintentional Weight Loss
/m/05m_zv2,Dry cough
/m/0dxq1,Hypogonadism
/m/0dxq1,Male breast enlargement
/m/0dxq1,Male infertility
/m/0dxq1,Learning disability
/m/0259rv,Vaginal bleeding
/m/0259rv,Anemia
/m/0259rv,Abnormal vaginal discharge
/m/0259rv,Pelvic pain
/m/0jy0d,Nausea
/m/0jy0d,Red eye
/m/0jy0d,Vomiting
/m/0jy0d,Blurred vision
/m/0jy0d,Tunnel vision
/m/0jy0d,Eye pain
/m/0jy0d,Halos around lights
/m/0fm15,Neurofibroma
/m/0fm15,Café au lait spot
/m/0fm15,Headache
/m/0fm15,Vision disorder
/m/0fm15,Facial Paresis
/m/0fm15,Deafness
/m/0fm15,Unsteadiness
/m/05mdx,Back pain
/m/05mdx,Kyphosis
/m/05mdx,Loss of height
/m/016ygs,Fever
/m/016ygs,Rhinitis
/m/016ygs,Sneeze
/m/016ygs,Nasal congestion
/m/016ygs,Anorexia
/m/016ygs,Watery eyes
/m/016ygs,Dry cough
/m/02bft,Insomnia
/m/02bft,Fatigue
/m/02bft,Psychosis
/m/02bft,Melancholia
/m/02bft,Delusion
/m/02bft,Hallucination
/m/02bft,Suicidal ideation
/m/02bft,Boredom
/m/02bft,Guilt
/m/02bft,Irritability
/m/02bft,Rumination
/m/02bft,Anhedonia
/m/02bft,Unintentional Weight Loss
/m/02bft,Agitation
/m/03tkm,Sexual dysfunction
/m/03tkm,Priapism
/m/03tkm,Soft erections
/m/0c58k,Weight loss
/m/0c58k,High blood sugar level
/m/0c58k,Fatigue
/m/0c58k,Polyuria
/m/0c58k,Weight gain
/m/0c58k,Polydipsia
/m/0c58k,Glycosuria
/m/0c58k,Polyphagia
/m/0c58k,Blurred vision
/m/0c58k,Acanthosis nigricans
/m/0c58k,Poor wound healing
/m/0k9j1,Headache
/m/03k2qf,Diarrhea
/m/03k2qf,Vomiting
/m/03k2qf,Abdominal pain
/m/03k2qf,Nausea
/m/03k2qf,Headache
/m/03k2qf,Flatulence
/m/03k2qf,Infectious diarrhea
/m/03k2qf,Anorexia
/m/03k2qf,Syncope
/m/03k2qf,Muscle weakness
/m/03k2qf,Low-grade fever
/m/02m76d,Diarrhea
/m/02m76d,Vomiting
/m/02m76d,Fever
/m/02m76d,Nausea
/m/02m76d,Abdominal pain
/m/02m76d,Fatigue
/m/02m76d,Blood in stool
/m/02m76d,Anorexia
/m/01glh,Dyspareunia
/m/01glh,Asymptomatic
/m/01glh,Vaginal odor
/m/01glh,Abnormal vaginal discharge
/m/01glh,Vaginal tenderness
/m/0d19y2,Skin rash
/m/0d19y2,Fever
/m/0d19y2,Diarrhea
/m/0d19y2,Candidiasis
/m/0d19y2,Weight loss
/m/0d19y2,Cough
/m/0d19y2,Fatigue
/m/0d19y2,Headache
/m/0d19y2,Kaposi's sarcoma
/m/0d19y2,Opportunistic infection
/m/0d19y2,Night Sweats
/m/0d19y2,Mouth ulcer
/m/0d19y2,Immunodeficiency
/m/0d19y2,Vomiting
/m/0d19y2,Cervical cancer
/m/0d19y2,Nausea
/m/0d19y2,Paresthesia
/m/0d19y2,Abdominal pain
/m/0d19y2,Bacterial infection of the vagina
/m/0d19y2,Abscess
/m/0d19y2,Pelvic inflammatory disease
/m/0d19y2,Anorexia
/m/0d19y2,Seizure
/m/0d19y2,Coma
/m/0d19y2,Dysphagia
/m/0d19y2,Mental confusion
/m/0d19y2,Vision loss
/m/0d19y2,Low-grade fever
/m/0d19y2,Forgetfulness
/m/0d19y2,Postural instability
/m/0d19y2,Vital Exhaustion
/m/0d19y2,Skin lesion
/m/0127lb,Abdominal pain
/m/0127lb,Metrorrhagia
/m/0127lb,Vomiting
/m/0127lb,Fever
/m/020b0k,Dieting
/m/020b0k,Alcoholism
/m/020b0k,Delusion
/m/020b0k,Self-harm
/m/020b0k,Avoidant personality disorder
/m/020b0k,Suicidal ideation
/m/020b0k,Dependent personality disorder
/m/020b0k,Social isolation
/m/020b0k,Emotional insecurity
/m/020b0k,Major depressive episode
/m/020b0k,Cosmetic camouflage
/m/020b0k,Excessive grooming
/m/020b0k,Preoccupation with Physical appearance
/m/020b0k,Obsessive thoughts about perceived appearance defect
/m/020b0k,Compulsive skin-touching
/m/03l954,Paralysis
/m/03l954,Seizure
/m/03l954,Hallucination
/m/03l954,Syncope
/m/03l954,Abnormal muscle twitching or contraction
/m/03l954,Aphasia
/m/03l954,Dysphagia
/m/03l954,Inability to empty bladder
/m/03l954,Balance disorder
/m/03l954,Astasia-abasia
/m/03l954,Vision disorder
/m/03l954,Deafness
/m/07lffg,Pain
/m/07lffg,Swelling
/m/06xb9t,Itchy skin
/m/06xb9t,Papule
/m/06xb9t,Lichenification
/m/01b_6k,Heartburn
/m/01b_6k,Dysphagia
/m/01b_6k,Chest pain
/m/01b_6k,Hematemesis
/m/01b_6k,Black tarry stool
/m/0dmx6,Hyperthyroidism
/m/0dmx6,Exophthalmos
/m/0dmx6,Tachycardia
/m/0dmx6,Graves' ophthalmopathy
/m/0dmx6,High blood pressure
/m/0dmx6,Fatigue
/m/0dmx6,Palpitation
/m/0dmx6,Diarrhea
/m/0dmx6,Insomnia
/m/0dmx6,Cardiac arrhythmia
/m/0dmx6,Tremor
/m/0dmx6,Infertility
/m/0dmx6,Shortness of breath
/m/0dmx6,Pretibial myxedema
/m/0dmx6,Diplopia
/m/0dmx6,Muscle weakness
/m/0dmx6,Hyperhidrosis
/m/0dmx6,Panic attack
/m/0dmx6,Absence of menstruation
/m/0dmx6,Oligomenorrhea
/m/0dmx6,Irritability
/m/0dmx6,Eyes sensitive to light
/m/0dmx6,Polyphagia
/m/0dmx6,Pathological laughing and crying
/m/0dmx6,Brittle nails
/m/0dmx6,Eye pain
/m/0dmx6,Heat intolerance
/m/0dmx6,Unintentional Weight Loss
/m/0dmx6,Exophthalmic goiter
/m/0dmx6,Nervousness
/m/04w68t,Pain
/m/04w68t,Itchy skin
/m/04w68t,Pus
/m/04w68t,Fever
/m/04w68t,Swelling
/m/04w68t,Otorrhea
/m/04w68t,Feeling of fullness in the ear
/m/04w68t,Slight redness of skin in ear canal
/m/0fm54,Mental illness
/m/0fm54,Ataxia
/m/0fm54,Paralysis
/m/0fm54,Spasticity
/m/0fm54,Dysarthria
/m/0fm54,Muscle atrophy
/m/0fm54,Vision loss
/m/0fm54,Deafness
/m/0mzt3,Fever
/m/0mzt3,Skin rash
/m/0mzt3,Vomiting
/m/0mzt3,Sore throat
/m/0mzt3,Strawberry tongue
/m/0mzt3,Anorexia
/m/0m32h,Erectile dysfunction
/m/0m32h,Urinary incontinence
/m/0m32h,Hematuria
/m/0m32h,Bone fracture
/m/0m32h,Inability to empty bladder
/m/0m32h,Dysuria
/m/0m32h,Nocturia
/m/0m32h,Bone pain
/m/0m32h,Fecal incontinence
/m/0m32h,Painful ejaculation
/m/0m32h,Urinary Frequency
/m/0m32h,Difficulty starting and maintaining a steady stream of urine
/m/011m2q,Winterbottom's sign
/m/0jdvt,Jaundice
/m/0jdvt,Fever
/m/0jdvt,Fatigue
/m/0jdvt,Nausea
/m/0jdvt,Ascites
/m/0jdvt,Vomiting
/m/0jdvt,Abdominal pain
/m/0jdvt,Hepatic encephalopathy
/m/0jdvt,Esophageal varices
/m/0jdvt,Anorexia
/m/0jdvt,Joint pain
/m/0jdvt,Muscle pain
/m/0jdvt,Dark urine
/m/0jdvt,Gastric varices
/m/0jdvt,Intestinal varices
/m/02wmyj,Cough
/m/02wmyj,Common cold
/m/02wmyj,Fever
/m/02wmyj,Bronchitis
/m/02wmyj,Sinus infection
/m/02wmyj,Rhinitis
/m/02wmyj,Tonsil inflammation
/m/02wmyj,Sore throat
/m/02wmyj,Sneeze
/m/02wmyj,Nasal congestion
/m/02wmyj,Otitis
/m/02wmyj,Laryngitis
/m/0g2q5,Fever
/m/0g2q5,Shortness of breath
/m/0g2q5,Sore throat
/m/0g2q5,Lymphadenopathy
/m/0g2q5,Chills
/m/0g2q5,Malaise
/m/0g2q5,Runny nose
/m/0g2q5,Pseudomembrane
/m/01t91m,Flushing
/m/01t91m,Drooling
/m/01t91m,Watery eyes
/m/01t91m,Facial pain
/m/05m_zpz,Fever
/m/05m_zpz,Headache
/m/05m_zpz,Dysuria
/m/05m_zpz,Cervicitis
/m/05m_zpz,Proctitis
/m/05m_zpz,Penile discharge
/m/05m_zpz,Abnormal vaginal discharge
/m/05m_zpz,Genital sores
/m/04snn,Muscle weakness
/m/04snn,Scoliosis
/m/04snn,Muscle contracture
/m/04snn,Shortness of breath
/m/04snn,Ptosis
/m/04snn,Gait abnormality
/m/04snn,Difficulty walking
/m/04snn,Gonadal atrophy
/m/0f6wd,High blood pressure
/m/0f6wd,Abdominal obesity
/m/0f6wd,Decreased HDL cholesterol
/m/0f6wd,Fasting hyperglycemia
/m/0fd23,Asthma
/m/0fd23,Cough
/m/0fd23,Skin rash
/m/0fd23,Rhinitis
/m/0fd23,Sinus infection
/m/0fd23,Diarrhea
/m/0fd23,Sneeze
/m/0fd23,Vomiting
/m/0fd23,Shortness of breath
/m/0fd23,Allergic conjunctivitis
/m/0fd23,Abdominal pain
/m/0fd23,Bloating
/m/0fd23,Wheals
/m/0jt43f1,Halitosis
/m/0jt43f1,Gingival recession
/m/0jt43f1,Loose teeth
/m/0jt43f1,Bleeding gums
/m/0jt43f1,Dental swelling
/m/0lcdk,Fatigue
/m/0lcdk,Headache
/m/0lcdk,Shortness of breath
/m/0lcdk,Tachycardia
/m/0lcdk,Palpitation
/m/0lcdk,Pallor
/m/0lcdk,Pica
/m/0lcdk,Restless legs syndrome
/m/0lcdk,Malaise
/m/0lcdk,Clouding of consciousness
/m/0lcdk,Koilonychia
/m/0lcdk,Intermittent claudication
/m/0292d3,Fever
/m/0292d3,Cough
/m/0292d3,Conjunctivitis
/m/0292d3,Sore throat
/m/0292d3,Acute respiratory distress syndrome
/m/0292d3,Muscle pain
/m/0292d3,Viral pneumonia
/m/02zr3h,Insomnia
/m/02zr3h,Headache
/m/02zr3h,Fatigue
/m/02zr3h,Palpitation
/m/02zr3h,Diarrhea
/m/02zr3h,Shortness of breath
/m/02zr3h,Irritability
/m/02zr3h,Hyperhidrosis
/m/02zr3h,Agitation
/m/05l42g,Muscle pain
/m/05l42g,Fatigue
/m/05l42g,Anemia
/m/05l42g,Weight loss
/m/05l42g,Muscle weakness
/m/05l42g,Low-grade fever
/m/03n89z,Proteinuria
/m/03n89z,Gestational hypertension
/m/03n89z,Swelling
/m/03n89z,Disseminated intravascular coagulation
/m/03n89z,Headache
/m/03n89z,Nausea
/m/03n89z,Vomiting
/m/03n89z,Abdominal pain
/m/03n89z,Malaise
/m/03n89z,Paresthesia
/m/0476hh,Swelling
/m/0476hh,Erythema
/m/0476hh,Tenderness
/m/0476hh,Toe pain
/m/027pm63,Throbbing pain
/m/0ddwt,Sleep deprivation
/m/09k76g,Syncope
/m/09k76g,Dizziness
/m/0lp66,Asymptomatic
/m/0m72x,Vaginitis
/m/0m72x,Itchy skin
/m/0m72x,Inflammation of urethra
/m/0m72x,Cervicitis
/m/0m72x,Abdominal pain
/m/0m72x,Asymptomatic
/m/0m72x,Dysuria
/m/0m72x,Dyspareunia
/m/0m72x,Penile discharge
/m/0m72x,Vaginal odor
/m/0m72x,Abnormal vaginal discharge
/m/0m72x,Urinary Frequency
/m/0m72x,Infective cystitis
/m/08vy6d,Fatigue
/m/08vy6d,Constipation
/m/08vy6d,Depression
/m/08vy6d,Weight gain
/m/08vy6d,Slow heartbeat
/m/0fp3b,Diarrhea
/m/0fp3b,Abdominal pain
/m/0fp3b,Flatulence
/m/0fp3b,Bloating
/m/0fp3b,Nausea
/m/0fp3b,Eructation
/m/0fp3b,Anorexia
/m/0fp3b,Unintentional Weight Loss
/m/02bg7m,Lymphadenopathy
/m/02bg7m,Fever
/m/02bg7m,Fatigue
/m/02bg7m,Weight loss
/m/02bg7m,Night Sweats
/m/02bg7m,Anorexia
/m/0k95h,Headache
