name,mid,weight
Haloperidol,/m/0199v_,50012.0
Terbinafine,/m/048xtq,49685.0
Pravastatin,/m/02z8br,49479.0
Carbamazepine,/m/01_y8,49327.0
Chemotherapy,/m/0217g,49054.0
Clonidine,/m/02pqvm,48276.0
Hydroxychloroquine,/m/071ws0,47714.0
Oxandrolone,/m/07p03s,47338.0
Fluticasone/salmeterol,/m/03gl20,47272.0
Estrogen,/m/05ngw,46606.0
Metoclopramide,/m/021xx2,45615.0
Nebivolol,/m/0dmbws,45604.0
Phenylephrine,/m/04rs40,42940.0
Bodybuilding supplement,/m/0784d1,42880.0
Donepezil,/m/036g18,42693.0
Hydroxyzine,/m/036pyy,42566.0
Modafinil,/m/0569z,42557.0
Zostavax,/m/026sj1y,42014.0
Alendronic acid,/m/03x8l5,41885.0
Insulin,/m/03vf7,41818.0
Mesalazine,/m/046yrb,41351.0
Baclofen,/m/04bn3l,41148.0
Allopurinol,/m/01ls3h,41128.0
Infliximab,/m/01vzrk,40290.0
Adalimumab,/m/05_9rs,40129.0
Letrozole,/m/08924w,39895.0
Sumatriptan,/m/02v5rk,39606.0
Hysterectomy,/m/01zj10,39538.0
Carvedilol,/m/09dxd7,38963.0
Glucosamine,/m/03chzj,38848.0
Olmesartan,/m/08szd6,38508.0
Azathioprine,/m/02jctp,38201.0
Domperidone,/m/03tz4x,37864.0
Anastrozole,/m/01x1vx,37836.0
Enoxaparin sodium,/m/07662c,37487.0
Amiodarone,/m/0308wb,36753.0
Hormone replacement therapy,/m/0qlky,36580.0
Mometasone furoate,/m/0f421k,36281.0
Promethazine,/m/03xm_b,36228.0
Lysergic acid diethylamide,/m/04g9r,36187.0
Valsartan,/m/079bqt,36082.0
Oil pulling,/m/0277s2_,36021.0
Dexlansoprazole,/m/05p4nxj,35663.0
Methandrostenolone,/m/088cv2,35356.0
Cortisone,/m/01c0yp,34758.0
Digoxin,/m/01xc5b,34531.0
Human chorionic gonadotropin,/m/01rtx2,34352.0
Dehydroepiandrosterone,/m/02fr8,34323.0
Hydromorphone,/m/01v2_g,34039.0
Erythromycin,/m/02r51,33746.0
Stanozolol,/m/03bhld,33033.0
Nortriptyline,/m/05f_py,32765.0
Levodopa,/m/03nl53,32445.0
Diuretic,/m/02hn3,32196.0
Liraglutide,/m/03qcmpw,32079.0
Diltiazem,/m/035www,31250.0
Arginine,/m/0h1yf,30687.0
Sodium valproate,/m/02_mhm,30363.0
Denosumab,/m/027v8r1,30360.0
Polyethylene glycol,/m/012tf9,30265.0
Vancomycin,/m/012qx0,30191.0
Ezetimibe,/m/03jkvr,30036.0
Dexmethylphenidate,/m/03k54m,29973.0
Sulfamethoxazole,/m/04hd1t,29967.0
Ciclosporin,/m/013vvz,29916.0
Fenofibrate,/m/093gz5,29758.0
Cholecystectomy,/m/02s7tc,29278.0
Famotidine,/m/035xrr,28990.0
Budesonide/formoterol,/m/04ntjd,28745.0
ACE inhibitor,/m/0110z,28558.0
Etanercept,/m/036lyn,28511.0
Eszopiclone,/m/0584k9,28026.0
Paclitaxel,/m/095yw,27953.0
Clopidogrel,/m/02svfj,27833.0
Actaea racemosa,/m/0209d5,27694.0
Acupuncture,/m/0qnq,27582.0
Cefdinir,/m/0c03n4,27554.0
Desogestrel,/m/07dgdj,27210.0
Serenoa,/m/02r6fj,27192.0
Selective serotonin reuptake inhibitor,/m/07b0l,27017.0
Hydrocortisone,/m/01xf7l,26624.0
Nifedipine,/m/035bjg,26581.0
Loperamide,/m/01qydv,26044.0
Fentanyl,/m/011w3r,26025.0
Ethinyl estradiol,/m/07bxpf,25914.0
Non-steroidal anti-inflammatory drug,/m/05jqy,25779.0
Oxcarbazepine,/m/025gxv,25749.0
Nicotine,/m/09jrx,25627.0
Oxytocin,/m/01gfsk,25244.0
Verapamil,/m/02lmsl,24802.0
Rituximab,/m/04k6q7,24587.0
Heparin,/m/01jjpv,24582.0
Ziprasidone,/m/019bjn,24493.0
Vitamin C,/m/07zqy,24472.0
Clozapine,/m/0b_th,24397.0
Heroin,/m/03n5b,24352.0
Ketorolac,/m/05l5j6,24319.0
Bisoprolol,/m/0994n3,24101.0
Dicycloverine,/m/0380b5,24033.0
Zopiclone,/m/04649f,23613.0
Electroconvulsive therapy,/m/0c0rb,23413.0
Armodafinil,/m/09cg_d,23296.0
Valproic acid,/m/0fv82,23289.0
Magnesium oxide,/m/015jzg,23049.0
Hyaluronan,/m/04ldlf,23022.0
Trastuzumab,/m/02wscw,22977.0
Methocarbamol,/m/06k98p,22843.0
Misoprostol,/m/02n5vw,22802.0
Moxifloxacin,/m/098_pc,22707.0
Antacid,/m/01098,22621.0
Flucloxacillin,/m/08_5jm,22509.0
Mycophenolate mofetil,/m/08097bk,22453.0
Zoledronic acid,/m/060lkb,22398.0
Meclozine,/m/05_w05,22361.0
Methimazole,/m/08n1pq,22293.0
Opioid,/m/02k260,22159.0
Mycophenolic acid,/m/02m3dm,22100.0
Sitagliptin,/m/0dk8qr,22046.0
Scopolamine,/m/075pc,22008.0
Nicotine withdrawal,/m/027ymbg,21974.0
Ascorbic acid,/m/0y44,21922.0
Trenbolone,/m/08f8rq,21916.0
Loop diuretic,/m/03vqg9,21862.0
Insulin therapy,/m/0521j1s,21843.0
Ropinirole,/m/07gn0l,21775.0
Trimethoprim,/m/0pz9x,21766.0
Follicle-stimulating hormone,/m/01vthh,21652.0
Memantine,/m/04qc2m,21636.0
Indometacin,/m/04h8mb,21260.0
gamma-Aminobutyric acid,/m/0196mb,21162.0
Acetazolamide,/m/02015n,21156.0
Perindopril/indapamide,/m/01xm8qh,21145.0
Bimatoprost,/m/0frwkr,20866.0
Carprofen,/m/07rwsh,20588.0
Sulfasalazine,/m/04jy5g,20581.0
Budesonide,/m/04nd8v,20541.0
Low-carbohydrate diet,/m/02c3sn,20380.0
Nicotine patch,/m/050xsp,20375.0
Naltrexone,/m/04gf04,20354.0
Vaccination,/m/07zg9,20197.0
Temazepam,/m/01jskm,20107.0
Colchicine,/m/01_yv2,20103.0
Tetracycline,/m/07jvd,19991.0
Prochlorperazine,/m/0598x5,19924.0
Fluvoxamine,/m/01jstf,19781.0
Oxybutynin,/m/0bgvbn,19778.0
Nitrous oxide,/m/09bml,19697.0
Dutasteride,/m/06p7_q,19636.0
Dimenhydrinate,/m/02_tx0,19542.0
Enalapril,/m/034wq9,19484.0
Solifenacin,/m/0g4nqy,19449.0
Candesartan,/m/04ntcn,19076.0
Vaccine,/m/07__7,18366.0
Anticholinergic,/m/02lsmf,18124.0
Lovastatin,/m/02z8k9,18112.0
Propofol,/m/02hf5w,18088.0
Irbesartan,/m/038t69,18072.0
Dioctyl sodium sulfonsuccinate,/m/04jfg5n,17907.0
Cefuroxime,/m/04c7_n,17893.0
Isoniazid,/m/02v363,17887.0
Hypnotic,/m/03psr,17610.0
Pramipexole,/m/0bb5jc,17609.0
Nystatin,/m/036lzc,17595.0
Vitamin E,/m/03bwyyc,17578.0
Psyllium seed husks,/m/0c61rs,17498.0
Calcium channel blocker,/m/01lgk8,17432.0
Perindopril,/m/0d3mp5,17391.0
Telmisartan,/m/065xz3,17252.0
Acetylcysteine,/m/01_ds3,17175.0
Bisacodyl,/m/0cft0c,17112.0
Cod liver oil,/m/01f4g6,17099.0
Tizanidine,/m/0877vg,17079.0
Liothyronine,/m/0bjv1y,17066.0
Pseudoephedrine,/m/0hqw_,17028.0
Intravenous immunoglobulin,/m/07ymrj,16909.0
Milnacipran,/m/07bjs5,16773.0
Ephedrine,/m/018_cj,16730.0
Tetracycline antibiotics,/m/0b6pmt,16669.0
Tiotropium bromide,/m/08pdmk,16667.0
Phenobarbital,/m/05dr2v,16609.0
Tacrolimus,/m/014_0n,16523.0
Ceftriaxone,/m/03x2w7,16409.0
Ketamine,/m/04b5r,16286.0
Glibenclamide,/m/079695,16234.0
Antihistamine,/m/023yhm,16176.0
Tioconazole,/m/08s974,16165.0
Chlorpromazine,/m/0133fz,16097.0
Sucralfate,/m/07myjr,16062.0
Oseltamivir,/m/03t8j0,16058.0
Glipizide,/m/01lmk3,16043.0
Vitamin A,/m/02p0tjr,15983.0
Vitamin B-12,/m/0f4k5,15803.0
Unisom,/m/0512b9,15703.0
Analgesic,/m/0y09,15554.0
Rifampicin,/m/03qsl9,15459.0
Proton-pump inhibitor,/m/065pk,15420.0
Docetaxel,/m/06y4m_,15402.0
Insulin glargine,/m/05qxx3,15378.0
Cyclophosphamide,/m/05mgqp,15301.0
Labetalol,/m/091x5l,15279.0
Continuous positive airway pressure,/m/02cps6,15194.0
Beclometasone dipropionate,/m/0654j7,15169.0
Salicylic acid,/m/06zx7,15040.0
Chlorphenamine,/m/0311r3,15021.0
Interferon,/m/03x73,15010.0
Tretinoin,/m/02zcy0,15004.0
Flecainide,/m/036rdn,14870.0
Quinine,/m/06b6w,14820.0
Interferon alfa 2b,/m/03gvzky,14818.0
Bevacizumab,/m/0584_3,14803.0
Doxazosin,/m/06p135,14800.0
Laxative,/m/016kg5,14789.0
Fluticasone,/m/036b35,14760.0
Glyceryl trinitrate,/m/0997r6,14741.0
Carisoprodol,/m/0344cr,14722.0
Lidocaine,/m/01rml9,14685.0
Butylscopolamine,/m/06v01l,14668.0
Liposuction,/m/0bk99,14552.0
Silodosin,/m/02r3__c,14509.0
Lactobacillus acidophilus,/m/03v18d,14424.0
Midazolam,/m/02_7lx,14114.0
Atypical antipsychotic,/m/0199xw,14052.0
Pepto-Bismol,/m/02p4c2l,14048.0
Detoxification,/m/07swgp,14044.0
Cisplatin,/m/04xnqp,14043.0
Contraceptive patch,/m/050hkk,14024.0
Hemodialysis,/m/02t3n5,13942.0
Sotalol,/m/03rjwc,13919.0
Carbimazole,/m/08pqyx,13906.0
Nandrolone,/m/036js9,13823.0
Exenatide,/m/093_zf,13773.0
Tetrahydrocannabinol,/m/0gjwh,13747.0
Exemestane,/m/08x0jh,13622.0
Tenofovir,/m/04pjd9,13608.0
Fluorouracil,/m/04r38y,13592.0
Dialysis,/m/0fmf0,13592.0
Antipsychotic,/m/011wd,13580.0
Blood transfusion,/m/0m71p,13521.0
Pethidine,/m/02x3hw,13342.0
Nitric oxide,/m/01j5q2,13315.0
Cabergoline,/m/051b_1,13230.0
Muscle relaxant,/m/01mm6q,13172.0
Calcium carbonate,/m/0c5pb,13159.0
Dextroamphetamine,/m/02dl34,13150.0
LASIK,/m/025_c6,13146.0
Procaine,/m/01rlyq,13039.0
Anticoagulant,/m/0187rh,13030.0
Capecitabine,/m/06k8l8,12977.0
Levocetirizine,/m/06m0xc,12951.0
Hydralazine,/m/07jhn8,12948.0
Phenazopyridine,/m/05tx6_,12919.0
Steroid,/m/011w5n,12910.0
Ibandronic acid,/m/0h2lty,12846.0
Mefloquine,/m/019h7q,12788.0
Vitamin B-6,/m/0f4kp,12709.0
Lactulose,/m/04rs8t,12625.0
Pioglitazone,/m/02vycf,12603.0
Melanotan II,/m/05h5ncd,12451.0
Chlordiazepoxide,/m/0g0xc2,12358.0
Leflunomide,/m/0b3chd,12298.0
Epinephrine,/m/02s8y,12259.0
Triamcinolone acetonide,/m/03bx74_,12227.0
Dimethyltryptamine,/m/02f8v,12212.0
Colon cleansing,/m/04jh17h,12210.0
Magnesium hydroxide,/m/01bfyf,12210.0
Zonisamide,/m/06_306,12123.0
Rizatriptan,/m/03p1n8,12098.0
Colesevelam,/m/02x2xqm,12080.0
Megestrol,/m/0ggcn7,12001.0
Lecithin,/m/02lj4d,11943.0
Raloxifene,/m/060jym,11855.0
Gemfibrozil,/m/035xrc,11820.0
Potassium,/m/025s7j4,11800.0
Benzodiazepine,/m/01j4k,11773.0
Disulfiram,/m/01k8v2,11770.0
Doxepin,/m/05mbv3,11744.0
Gentamicin,/m/01lrtb,11717.0
Tea tree oil,/m/02_863,11716.0
Dermabrasion,/m/0500xh,11636.0
Glatiramer acetate,/m/0274w12,11502.0
Triamcinolone,/m/04ld6k,11488.0
Tapentadol,/m/03c21nw,11482.0
Management of HIV/AIDS,/m/01cw8w,11428.0
Amlodipine/benazepril,/m/09zp4t,11385.0
Typical antipsychotic,/m/0199x4,11363.0
Estrogen patch,/m/07jd1z,11362.0
Doxorubicin,/m/05y6n3,11316.0
Poppers,/m/05psfw,11306.0
Ketoconazole,/m/03bxlz,11300.0
Miconazole,/m/03npzj,11285.0
Gastric bypass surgery,/m/03bxyx,11273.0
Nitroglycerin,/m/05dkv,11243.0
Ursodiol,/m/04vz8c,11242.0
Benzatropine,/m/019ddz,11040.0
Cimetidine,/m/03zpxp,11025.0
Glimepiride,/m/01lmkg,10975.0
Efavirenz/Emtricitabine/Tenofovir,/m/0ffmvx,10905.0
In vitro fertilization,/m/0fw7r,10889.0
Dapsone,/m/030kgn,10883.0
Imiquimod,/m/09dv_k,10869.0
Aromatase inhibitor,/m/059d4q,10810.0
Topical steroid,/m/0520c4k,10725.0
Clomipramine,/m/05f_p3,10643.0
Vardenafil,/m/02_gw4,10633.0
Rabeprazole,/m/03dcdm,10531.0
Asenapine,/m/0264jhb,10525.0
Risedronic acid,/m/0hqvfl5,10519.0
Clobetasol propionate,/m/040sb9,10503.0
Atropine,/m/012fbv,10433.0
Metaxalone,/m/08t5w8,10415.0
Filgrastim,/m/02qg5g,10408.0
Urofollitropin,/m/071m0b,10397.0
Clotrimazole,/m/05l1rk,10351.0
Sibutramine,/m/04pfdc,10332.0
Hormone therapy,/m/01jv7l,10254.0
Sodium bicarbonate,/m/014dn0,10232.0
Hydroquinone,/m/05pqnv,10225.0
Lubiprostone,/m/0279p5y,10193.0
Nabumetone,/m/025tn39,10107.0
Erythropoietin,/m/01fwr3,10073.0
Gliclazide,/m/0dhb9g,9970.0
Etoricoxib,/m/04r663,9901.0
Dydrogesterone,/m/0ggj1b,9866.0
Imipramine,/m/03ztdf,9845.0
Flunitrazepam,/m/033b3,9733.0
Carbohydrate,/m/01sh2,9719.0
Ezetimibe/simvastatin,/m/03ygmc,9620.0
Theophylline,/m/0gzk2,9597.0
Ivermectin,/m/047j8m,9565.0
Adapalene,/m/03qkby,9545.0
Epoetin alfa,/m/03bxk18,9541.0
Cyproheptadine,/m/0crxbr,9500.0
Etodolac,/m/06p6pq,9486.0
Lacosamide,/m/03d58gj,9481.0
Pitavastatin,/m/0dftpf,9479.0
Gemcitabine,/m/05g9s6,9478.0
Dextromethorphan,/m/06n3pj,9437.0
Local anesthetic,/m/017sv0,9431.0
Cannabis smoking,/m/0c6fd8,9423.0
Prazosin,/m/06zsbt,9270.0
High-protein diet,/m/05cjtk,9235.0
Chromium(III) picolinate,/m/088jxf,9047.0
Emtricitabine/Tenofovir,/m/0hqwz3m,8973.0
Carboplatin,/m/04smzy,8937.0
Oxymetholone,/m/08708n,8864.0
Pegfilgrastim,/m/02wv910,8862.0
Desloratadine,/m/03cp2f,8852.0
Iron,/m/025rw19,8819.0
Mannitol,/m/03zf_l,8796.0
Emtricitabine,/m/03g685,8711.0
Tolterodine,/m/062h9y,8664.0
Salmeterol,/m/04nkxg,8614.0
Atomoxetine,/m/02_76b,8612.0
Calcium,/m/025tkqy,8570.0
Tricyclic antidepressant,/m/07rb5,8489.0
Interferon beta-1a,/m/021qyf,8431.0
Paliperidone,/m/0cbvlw,8414.0
Dietary supplement,/m/0q593,8360.0
Benazepril,/m/06z2t5,8288.0
Mefenamic acid,/m/04hf1v,8282.0
Azelastine,/m/0d4s3r,8278.0
Endometrial ablation,/m/09sl0r,8249.0
Amantadine,/m/048pyy,8235.0
Primidone,/m/06r2rh,8150.0
Eletriptan,/m/0b44cf,8105.0
Permethrin,/m/03079z,8104.0
Benzonatate,/m/05wk9p,8067.0
Progestin,/m/01jtfb,8047.0
Sorbitol,/m/0fll1,8043.0
Bendroflumethiazide,/m/04dyd8,8025.0
Betahistine,/m/06sdf6,7979.0
Hydroxycarbamide,/m/03d3w6,7965.0
Benzoyl peroxide,/m/03h2f_,7957.0
Delsym,/m/076wjt,7902.0
Esophagogastroduodenoscopy,/m/033_qn,7861.0
Fludrocortisone,/m/0337ny,7842.0
Latanoprost,/m/06_71h,7821.0
Febuxostat,/m/02r6gv5,7786.0
BCG vaccine,/m/01bzn,7783.0
gamma-Hydroxybutyric acid,/m/03d7_,7694.0
Teriparatide,/m/037n_c,7681.0
Desmopressin,/m/03cgrs,7670.0
Methyldopa,/m/03xmvj,7615.0
Cholestyramine,/m/05xg19,7609.0
Temozolomide,/m/060rrv,7603.0
Olopatadine,/m/05kmn9,7596.0
Lenalidomide,/m/064gy2,7580.0
Caesarean section,/m/0cn8g,7573.0
Imatinib,/m/02q6kr,7567.0
Norgestimate,/m/07dgfx,7534.0
Rifaximin,/m/0bct40,7529.0
Loop electrical excision procedure,/m/036j54,7527.0
Methylcobalamin,/m/0hqw5dh,7504.0
Nadolol,/m/03wp62,7473.0
Abatacept,/m/02phdqs,7433.0
Recreational use of dextromethorphan,/m/02g8x,7433.0
Oxymetazoline,/m/058246,7387.0
Erlotinib,/m/07jk8h,7310.0
Angiotensin II receptor antagonist,/m/038t56,7212.0
Ephedra,/m/01kl4_,7197.0
Tuberculosis management,/m/04t9xm,7154.0
Felodipine,/m/04ntfm,7068.0
Diphenoxylate/Atropine,/m/0hqw7nj,6963.0
Extracorporeal shock wave lithotripsy,/m/0cvkt,6903.0
Ipratropium bromide,/m/038lqr,6900.0
Linezolid,/m/026vy2,6806.0
Naloxone,/m/011_yk,6805.0
Piracetam,/m/032w1v,6763.0
Cyclizine,/m/09r4z_,6689.0
Bromocriptine,/m/02xpx1,6666.0
Rho(D) immune globulin,/m/097wyq,6638.0
Terbutaline,/m/04kf6ht,6634.0
Triamterene,/m/06rmx8,6595.0
Betamethasone,/m/057fff,6564.0
Goserelin,/m/04ntx4,6556.0
Chloroquine,/m/05c7gk,6548.0
Lactase,/m/04qmc,6526.0
Ribavirin,/m/0jf44,6499.0
Desiccated thyroid extract,/m/0dz6__,6413.0
Terazosin,/m/07b33v,6412.0
Activated carbon,/m/02378v,6395.0
Piperacillin/tazobactam,/m/073q02,6386.0
Breastfeeding,/m/0hb2r,6372.0
Opium,/m/05pg4,6276.0
Phencyclidine,/m/065t4,6247.0
Captopril,/m/02pzhs,6247.0
Itraconazole,/m/02t17r,6230.0
Alfuzosin,/m/071m55,6224.0
Oxygen therapy,/m/02jsgx,6223.0
Tamoxifen,/m/04nv0k,6175.0
Midodrine,/m/071kv2,6124.0
Agomelatine,/m/09d7nm,6117.0
Fesoterodine,/m/03cpjxx,6117.0
Doxylamine,/m/059bmb,6085.0
Retinol,/m/0f4l5,6063.0
Famciclovir,/m/0bthk1,6032.0
Pentosan polysulfate,/m/05mwsp,5973.0
Tinidazole,/m/062yqc,5931.0
Levosalbutamol,/m/0cnbk1,5927.0
Strontium ranelate,/m/0h14j7,5925.0
Chlortalidone,/m/048r_c,5890.0
Artificial insemination,/m/01f6jc,5858.0
Timolol,/m/079ls5,5858.0
Ampicillin,/m/0v4h,5856.0
Ketogenic diet,/m/03cg86,5850.0
Orphenadrine,/m/06bvp4,5845.0
Mifepristone,/m/018svj,5845.0
Ampicillin/sulbactam,/m/08sqnn,5829.0
Oxytetracycline,/m/02n6zm,5814.0
Benzocaine,/m/02m4r3,5792.0
Glycopyrronium bromide,/m/05kbll,5790.0
Bariatric surgery,/m/02r51dn,5779.0
Sclerotherapy,/m/06tfrb,5768.0
Cefixime,/m/04wy52,5713.0
Monoamine oxidase inhibitor,/m/057t0,5693.0
Ciclesonide,/m/0gk4_x,5633.0
Nasal spray,/m/04ll6s,5628.0
Tibolone,/m/0d5q62,5598.0
Post-exposure prophylaxis,/m/03lkh4,5596.0
Albendazole,/m/04ndbp,5595.0
Lithotripsy,/m/0gx0p8c,5555.0
Calcium citrate,/m/032n88,5553.0
Norgestrel,/m/07dgt5,5551.0
Weight loss,/m/023s6n,5551.0
Linagliptin,/m/04dy_8j,5525.0
Drug detoxification,/m/03wj70_,5499.0
Trihexyphenidyl,/m/0b8h0n,5481.0
Ethambutol,/m/07yz98,5477.0
Bicalutamide,/m/04nty7,5435.0
Dapoxetine,/m/06tp98,5431.0
Amphotericin B,/m/036l_4,5424.0
Enema,/m/0ldsr,5363.0
Ranolazine,/m/0283_nh,5353.0
Piroxicam,/m/050kzh,5303.0
Thiamine,/m/07hnp,5302.0
Radiosurgery,/m/04d9dl,5261.0
Apixaban,/m/03c0kdv,5253.0
Insulin aspart,/m/02y_x60,5215.0
Bortezomib,/m/06fq0v,5189.0
Ustekinumab,/m/04dwq4f,5182.0
Omalizumab,/m/04mkth,5170.0
Hashish,/m/03r3x,5152.0
Indapamide,/m/035xpl,5139.0
Cholecalciferol,/m/02dcfl,5041.0
Dilation and curettage,/m/028_w,5033.0
Oophorectomy,/m/0255_9,5030.0
Propylthiouracil,/m/0661gx,5019.0
Oxymorphone,/m/03ld4k,5009.0
Ofloxacin,/m/04t672,5007.0
Mercaptopurine,/m/05z270,4998.0
Isosorbide dinitrate,/m/03cf5l,4997.0
Pyridostigmine,/m/037ss9,4993.0
Lamivudine/Zidovudine,/m/0hqwnmm,4981.0
Bumetanide,/m/03vrlp,4976.0
Triazolam,/m/02qznq,4934.0
Immunosuppressive drug,/m/01l2rk,4928.0
Dihydrocodeine,/m/03ys9h,4888.0
Mebendazole,/m/06vlyw,4887.0
