mid,answer,probability,source
/m/01mtqf,Acute pancreatitis,0.5,KGMATCHER: CANONICALIZED
/m/05f45h,Hyperlipidemia,0.5,KGMATCHER: CANONICALIZED
/m/0gzv0,Otitis media,0.0,KGMATCHER: CANONICALIZED
/m/062t2,Gout,0.0,KGMATCHER: CANONICALIZED
/m/016q32,Alopecia areata,0.5,KGMATCHER: CANONICALIZED
/m/0hg45,Angina Pectoris,0.5,KGMATCHER: CANONICALIZED
/m/01psyx,Renal failure,0.5,KGMATCHER: CANONICALIZED
/m/04ggf4p,Hepatitis B,0.5,KGMATCHER: CANONICALIZED
/m/0frm3,Ebola hemorrhagic fever,0.5,KGMATCHER: CANONICALIZED
/m/017f7c,Sinusitis,0.5,KGMATCHER: CANONICALIZED
/m/06xqq,Schizophrenia,0.0,KGMATCHER: CANONICALIZED
/m/0jdvt,Minimal change disease,0.5,KGMATCHER: CANONICALIZED
/m/0c36_,Pleurisy,0.5,KGMATCHER: CANONICALIZED
/m/020gd,Trachoma,0.0,KGMATCHER: CANONICALIZED
/m/020gd,Trachoma,0.05000000074505806,BRAIN
/m/020gd,Trachoma,0.49820829181555093,PRA
/m/0j7_w,Sprain,0.0,KGMATCHER: CANONICALIZED
/m/0g2q5,Pulmonary tuberculosis,0.0,KGMATCHER: CANONICALIZED
/m/01klgg,Skin ulcer,0.5,KGMATCHER: CANONICALIZED
/m/09wsg,Rocky Mountain spotted fever,0.5,KGMATCHER: CANONICALIZED
/m/09jg8,Hepatitis A,0.0,KGMATCHER: CANONICALIZED
/m/09jg8,Hepatitis A,0.595951345250128,PRA
/m/0fsd1,Rabies,0.0,KGMATCHER: CANONICALIZED
/m/0fsd1,Rabies,0.0,BRAIN
/m/0fsd1,Rabies,0.52449634062388,PRA
/m/0m7h6,Osteoporosis,0.5,KGMATCHER: CANONICALIZED
/m/019syx,Cervical intraepithelial neoplasia,0.0,KGMATCHER: CANONICALIZED
/m/019syx,Cervical intraepithelial neoplasia,0.0,BRAIN
/m/09jg8,Hepatitis,0.0,KGMATCHER: CANONICALIZED
/m/09jg8,Hepatitis,0.7677081208808472,PRA
/m/062t2,Bruise,0.0,KGMATCHER: CANONICALIZED
/m/0fd23,Allergy,0.0,KGMATCHER: CANONICALIZED
/m/0fd23,Allergy,0.0,BRAIN
/m/0fd23,Allergy,0.8120296497262752,PRA
/m/0c78m,Asthma,0.0,KGMATCHER: CANONICALIZED
/m/0gk4g,Myocardial infarction,0.0,KGMATCHER: CANONICALIZED
/m/01kcry,Yellow fever,0.0,KGMATCHER: CANONICALIZED
