mid,answer,probability,source
/m/04r1t,Saturday Night Special,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,Young Americans,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,Young Americans,0.0,BRAIN
/m/03gr7w,Wrapped Around,0.0,KGMATCHER: CANONICALIZED
/m/0p_7w,Don't Call Me I'll Call You,0.0,KGMATCHER: CANONICALIZED
/m/03h_fk5,Dinosaur Song,0.0,KGMATCHER: CANONICALIZED
/m/0bdxs5,Arisen,0.0,KGMATCHER: CANONICALIZED
/m/04f7dsy,Call Me Maybe,0.0,KGMATCHER: CANONICALIZED
/m/04f7dsy,Call Me Maybe,0.0,BRAIN
/m/04f7dsy,Call Me Maybe,0.3870975941430083,PRA
/m/01wz_ml,Back to Memphis,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,I'll Follow the Sun,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,I'll Follow the Sun,0.0,BRAIN
/m/07h76,London Calling,0.0,KGMATCHER: CANONICALIZED
/m/0136pk,Buy for Me the Rain,0.0,KGMATCHER: CANONICALIZED
/m/07mvp,Cocksucker Blues,0.0,KGMATCHER: CANONICALIZED
/m/012z8_,With or Without You,0.0,KGMATCHER: CANONICALIZED
/m/02201g,Love Don't Love You,0.0,KGMATCHER: CANONICALIZED
/m/01htxr,Once Upon a Time,0.0,KGMATCHER: CANONICALIZED
/m/03vhvp,Just a Little Heat,0.0,KGMATCHER: CANONICALIZED
/m/01vtqml,Paranoid,0.0,KGMATCHER: CANONICALIZED
/m/01vrz41,Tiny Dancer,0.0,KGMATCHER: CANONICALIZED
/m/01vrz41,Tiny Dancer,0.0,BRAIN
/m/017j6,Paul Revere,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,You're Going to Lose That Girl,0.0,KGMATCHER: CANONICALIZED
/m/0kr_t,Just Like That,0.0,KGMATCHER: CANONICALIZED
/m/04k05,Somethin Else,0.0,KGMATCHER: CANONICALIZED
/m/01v40wd,Got Ur Self A,0.0,KGMATCHER: CANONICALIZED
/m/0dzlk,If Not for You,0.0,KGMATCHER: CANONICALIZED
/m/07s3vqk,The Mess Around,0.0,KGMATCHER: CANONICALIZED
/m/07s3vqk,The Mess Around,0.0,BRAIN
/m/016kjs,Lollipop,0.0,KGMATCHER: CANONICALIZED
/m/016kjs,Lollipop,0.0,BRAIN
/m/01yndb,Scratch My Back,0.0,KGMATCHER: CANONICALIZED
/m/04k05,All My Love,0.0,KGMATCHER: CANONICALIZED
/m/03h_fk5,Never Miss a Beat,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,Love Is Lost,0.0,KGMATCHER: CANONICALIZED
/m/0139v_,Work That We Do,0.0,KGMATCHER: CANONICALIZED
/m/0136pk,Weight of the World,0.0,KGMATCHER: CANONICALIZED
/m/015df6,Sitting Still,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,Travis,0.0,KGMATCHER: CANONICALIZED
/m/01wmgpv,Big Town,0.0,KGMATCHER: CANONICALIZED
/m/0cfgd,Child in Time,0.0,KGMATCHER: CANONICALIZED
/m/01v0sxx,Young Man Blues,0.0,KGMATCHER: CANONICALIZED
/m/0d9xq,Jingle Bells,0.0,KGMATCHER: CANONICALIZED
/m/0d9xq,Jingle Bells,0.0,BRAIN
/m/01wf86y,Girls Just Want to Have Fun,0.0,KGMATCHER: CANONICALIZED
/m/09jm8,Creep,0.0,KGMATCHER: CANONICALIZED
/m/09jm8,Creep,0.0,BRAIN
/m/07kht64,Angels,0.0,KGMATCHER: CANONICALIZED
/m/0407f,September Song,0.0,KGMATCHER: CANONICALIZED
/m/016vqk,Wandering Stranger,0.0,KGMATCHER: CANONICALIZED
/m/02_fj,New York New York,0.0,KGMATCHER: CANONICALIZED
/m/017mh,Sample City,0.0,KGMATCHER: CANONICALIZED
/m/016dxh,Rock and Roll Band,0.0,KGMATCHER: CANONICALIZED
/m/015xp4,Tough Lover,1.0,KGMATCHER: CANONICALIZED
/m/01fl3,You Still Believe in Me,0.0,KGMATCHER: CANONICALIZED
/m/03h_fk5,I've Got a Thing About Trains,0.0,KGMATCHER: CANONICALIZED
/m/017j6,Sabotage,0.0,KGMATCHER: CANONICALIZED
/m/017j6,Sabotage,0.0,BRAIN
/m/0407f,Soulful Christmas,0.0,KGMATCHER: CANONICALIZED
/m/01hb9p,Big Fool of the Year,0.0,KGMATCHER: CANONICALIZED
/m/0kjh,Mamma Mia,0.0,KGMATCHER: CANONICALIZED
/m/0kjh,Mamma Mia,0.0,BRAIN
/m/03f2_rc,For All We Know,0.0,KGMATCHER: CANONICALIZED
/m/0140t7,The Lamia,0.0,KGMATCHER: CANONICALIZED
/m/01fl3,She Knows Me Too Well,1.0,KGMATCHER: CANONICALIZED
/m/016cw8,The Hall Of The Mountain King,0.0,KGMATCHER: CANONICALIZED
/m/0bs1g5r,Billionaire,0.0,KGMATCHER: CANONICALIZED
/m/01vrt_c,Stupid Girls,0.0,KGMATCHER: CANONICALIZED
/m/01vrt_c,Stupid Girls,0.0,BRAIN
/m/018gm9,Oh Candy,0.0,KGMATCHER: CANONICALIZED
/m/0kr_t,Talk,0.0,KGMATCHER: CANONICALIZED
/m/012x1l,Back on the Chain Gang,0.0,KGMATCHER: CANONICALIZED
/m/06mt91,Diamonds,0.0,KGMATCHER: CANONICALIZED
/m/0ffgh,Ignition (Remix),0.0,KGMATCHER: CANONICALIZED
/m/0ffgh,Ignition (Remix),0.0,BRAIN
/m/0dt1cm,Please Don't Go,0.0,KGMATCHER: CANONICALIZED
/m/01msxyd,Another You,0.0,KGMATCHER: CANONICALIZED
/m/09jm8,Radiohead,0.0,KGMATCHER: CANONICALIZED
/m/09jm8,Radiohead,0.0,BRAIN
/m/0ffgh,I Believe I Can Fly,0.0,KGMATCHER: CANONICALIZED
/m/0ffgh,I Believe I Can Fly,0.0,BRAIN
/m/0ffgh,I Believe I Can Fly,0.43775056725005385,PRA
/m/04f7dsy,Good Time,0.0,KGMATCHER: CANONICALIZED
/m/04f7dsy,Good Time,0.0,BRAIN
/m/0b1hw,Ugly Truth,0.0,KGMATCHER: CANONICALIZED
/m/01vwyqp,Addicted to Love,0.0,KGMATCHER: CANONICALIZED
/m/01kwlwp,Looking for You,0.0,KGMATCHER: CANONICALIZED
/m/0gcs9,Hungry Heart,0.0,KGMATCHER: CANONICALIZED
/m/0bk1p,Bicycle Race,0.0,KGMATCHER: CANONICALIZED
/m/04fzp51,IT Girl,0.0,KGMATCHER: CANONICALIZED
/m/01mbzfm,Jan Pahechan Ho,0.0,KGMATCHER: CANONICALIZED
/m/015df6,Burning Hell,0.0,KGMATCHER: CANONICALIZED
/m/0c9l1,Coming Undone,0.0,KGMATCHER: CANONICALIZED
/m/03h_fk5,Delia's Gone,0.0,KGMATCHER: CANONICALIZED
/m/063yc9y,Are You Satisfied,0.0,KGMATCHER: CANONICALIZED
/m/04n32,Sugar Foot Stomp,0.0,KGMATCHER: CANONICALIZED
/m/0g_g2,Livin On a Prayer,0.0,KGMATCHER: CANONICALIZED
/m/01vrz41,Saturday Night's Alright for Fighting,0.0,KGMATCHER: CANONICALIZED
/m/02j2py,Something So,0.0,KGMATCHER: CANONICALIZED
/m/03f7m4h,You've Lost That Lovin Feeling,0.0,KGMATCHER: CANONICALIZED
/m/02qwg,You're a Better Man than I,0.0,KGMATCHER: CANONICALIZED
/m/02f1c,If I Lose My Mind,1.0,KGMATCHER: CANONICALIZED
/m/02f1c,If I Lose My Mind,0.0,BRAIN
/m/0lccn,Sisters of Mercy,0.0,KGMATCHER: CANONICALIZED
/m/01972m,Seagull Woman,0.0,KGMATCHER: CANONICALIZED
/m/05q_9w,Riot Van,0.0,KGMATCHER: CANONICALIZED
/m/01htxr,Lullaby of Broadway,0.0,KGMATCHER: CANONICALIZED
/m/01htxr,Lullaby of Broadway,0.0,BRAIN
/m/0cg9y,Didn't it Rain,0.0,KGMATCHER: CANONICALIZED
/m/0134pk,Back in the Saddle,0.0,KGMATCHER: CANONICALIZED
/m/012x4t,Higher Ground,0.0,KGMATCHER: CANONICALIZED
/m/08w4pm,Revenge,0.0,KGMATCHER: CANONICALIZED
/m/06mj4,Hump de Bump,0.0,KGMATCHER: CANONICALIZED
/m/06mj4,Hump de Bump,0.0,BRAIN
/m/01mqnb,Who Run It,0.0,KGMATCHER: CANONICALIZED
/m/02vr7,Waiting for the End of the World,1.0,KGMATCHER: CANONICALIZED
/m/01v40wd,The World Is Yours,0.0,KGMATCHER: CANONICALIZED
/m/04r1t,What's Your Name,0.0,KGMATCHER: CANONICALIZED
/m/0bkf4,Give Thanks and Praise,0.0,KGMATCHER: CANONICALIZED
/m/0fsyx,Boys Don't Cry,0.0,KGMATCHER: CANONICALIZED
/m/02cpp,A Question of Lust,0.0,KGMATCHER: CANONICALIZED
/m/0dm5l,All Over the World,0.0,KGMATCHER: CANONICALIZED
/m/0b_j2,Vienna,0.0,KGMATCHER: CANONICALIZED
/m/04n32,You Rascal You,1.0,KGMATCHER: CANONICALIZED
/m/0501yh,The One U Wanna C,0.0,KGMATCHER: CANONICALIZED
/m/046pqq,The More I Drink,0.0,KGMATCHER: CANONICALIZED
/m/01vvyc_,Candy Store,0.0,KGMATCHER: CANONICALIZED
/m/0dm5l,It's a Sin,0.0,KGMATCHER: CANONICALIZED
/m/04n32,Hello Dolly,0.0,KGMATCHER: CANONICALIZED
/m/01kcms4,Quicksilver Girl,0.0,KGMATCHER: CANONICALIZED
/m/07qnf,A Little Bit Me a Little Bit You,1.0,KGMATCHER: CANONICALIZED
/m/012v95,Just Another Day,0.0,KGMATCHER: CANONICALIZED
/m/01hb9p,I Just Don't Give a Damn,0.0,KGMATCHER: CANONICALIZED
/m/04qmr,Burn It Down,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,Eleanor Rigby,0.0,KGMATCHER: CANONICALIZED
/m/02qwg,Wonderful Tonight,0.0,KGMATCHER: CANONICALIZED
/m/02qwg,Wonderful Tonight,0.0,BRAIN
/m/01wmgpv,I Got My Mojo Working,0.0,KGMATCHER: CANONICALIZED
/m/01dw9z,The Rose,0.0,KGMATCHER: CANONICALIZED
/m/01dw9z,The Rose,0.4704456839579218,PRA
/m/06mt91,Rude Boy,0.0,KGMATCHER: CANONICALIZED
/m/012z8_,Got to Give It Up,0.0,KGMATCHER: CANONICALIZED
/m/012z8_,Baby Don't Do It,0.0,KGMATCHER: CANONICALIZED
/m/01bczm,Don't Leave Me Lonely,0.0,KGMATCHER: CANONICALIZED
/m/0134pk,Livin On The Edge,0.0,KGMATCHER: CANONICALIZED
/m/01vsl3_,Golf,0.0,KGMATCHER: CANONICALIZED
/m/01msxyd,Wouldn't It Be Good,0.0,KGMATCHER: CANONICALIZED
/m/07h76,Lost in the Supermarket,0.0,KGMATCHER: CANONICALIZED
/m/07h76,Lost in the Supermarket,0.0,BRAIN
/m/0501yh,Dance Electric,0.0,KGMATCHER: CANONICALIZED
/m/01vt9p3,Papier Mache,0.0,KGMATCHER: CANONICALIZED
/m/02lk95,Better Than I Used to Be,1.0,KGMATCHER: CANONICALIZED
/m/07hgm,Psycho Killer,0.0,KGMATCHER: CANONICALIZED
/m/015xp4,At Last,0.0,KGMATCHER: CANONICALIZED
/m/015xp4,At Last,0.0,BRAIN
/m/02l840,Love Lockdown,0.0,KGMATCHER: CANONICALIZED
/m/017mh,Nightflight to Venus,0.0,KGMATCHER: CANONICALIZED
/m/024kcn,Welcome to My World,0.0,KGMATCHER: CANONICALIZED
/m/01vtqml,Into the Void,0.0,KGMATCHER: CANONICALIZED
/m/01wnvr7,Neuke Phadin Jawanan,1.0,KGMATCHER: CANONICALIZED
/m/01vrncs,Meet Me in the Morning,0.0,KGMATCHER: CANONICALIZED
/m/07kht64,Intro,0.0,KGMATCHER: CANONICALIZED
/m/07ss8_,Football,0.0,KGMATCHER: CANONICALIZED
/m/01wz_ml,It Don't Take But a Few Minutes,1.0,KGMATCHER: CANONICALIZED
/m/01wz_ml,It Don't Take But a Few Minutes,0.0,BRAIN
/m/0ycfj,In a Simple Rhyme,0.0,KGMATCHER: CANONICALIZED
/m/016376,Its Your Thing,0.0,KGMATCHER: CANONICALIZED
/m/02vgh,Ticket to the Moon,0.0,KGMATCHER: CANONICALIZED
/m/0136p1,Rumour Has It,0.0,KGMATCHER: CANONICALIZED
/m/03j3ghh,I'm Coming Home,0.0,KGMATCHER: CANONICALIZED
/m/01msxyd,Just Like a Pill,0.0,KGMATCHER: CANONICALIZED
/m/015xp4,Misty,0.0,KGMATCHER: CANONICALIZED
/m/015xp4,Misty,0.0,BRAIN
/m/01kq11t,Yesterday,0.0,KGMATCHER: CANONICALIZED
/m/016l09,Fell in Love with a Girl,0.0,KGMATCHER: CANONICALIZED
/m/017xm3,Christmas Without Daddy,1.0,KGMATCHER: CANONICALIZED
/m/016l09,Walking With a Ghost,0.0,KGMATCHER: CANONICALIZED
/m/01v0sxx,The Kids Are Alright,0.0,KGMATCHER: CANONICALIZED
/m/01v40wd,NY State of Mind,0.0,KGMATCHER: CANONICALIZED
/m/0m2l9,Buffalo Springfield Again,0.0,KGMATCHER: CANONICALIZED
/m/01hb9p,Her Name Is,0.0,KGMATCHER: CANONICALIZED
/m/015882,Tell Him,0.0,KGMATCHER: CANONICALIZED
/m/01msxyd,Because the Night,0.0,KGMATCHER: CANONICALIZED
/m/01vt9p3,I'm Your Puppet,0.0,KGMATCHER: CANONICALIZED
/m/012x03,Law of the Land,0.0,KGMATCHER: CANONICALIZED
/m/0127s7,Have Yourself a Merry Little Christmas,0.0,KGMATCHER: CANONICALIZED
/m/0cg9y,Kiss,0.0,KGMATCHER: CANONICALIZED
/m/0cg9y,Kiss,0.0,BRAIN
/m/09r8l,Mental Revenge,0.0,KGMATCHER: CANONICALIZED
/m/0152cw,Foolish Games,0.0,KGMATCHER: CANONICALIZED
/m/01wgysj,Boombastic,0.0,KGMATCHER: CANONICALIZED
/m/01wgysj,Boombastic,0.0,BRAIN
/m/01wgysj,Boombastic,0.32062763505203895,PRA
/m/02k5sc,Payphone,0.0,KGMATCHER: CANONICALIZED
/m/02k5sc,Payphone,0.0,BRAIN
/m/01wmgpv,Reuben James,0.0,KGMATCHER: CANONICALIZED
/m/01fl3,Hold me,0.0,KGMATCHER: CANONICALIZED
/m/03fwln,Insomnia,0.0,KGMATCHER: CANONICALIZED
/m/0407f,Love Don't Love Nobody,0.0,KGMATCHER: CANONICALIZED
/m/01wjgjb,Too Little Too Late,0.0,KGMATCHER: CANONICALIZED
/m/01wvp9,When I Grow Up,0.0,KGMATCHER: CANONICALIZED
/m/05q_9w,When the Sun Goes Down,0.0,KGMATCHER: CANONICALIZED
/m/05q_9w,When the Sun Goes Down,0.0,BRAIN
/m/04rcr,My World,0.0,KGMATCHER: CANONICALIZED
/m/0b_j2,Closer,0.0,KGMATCHER: CANONICALIZED
/m/02_fj,Englishman in New York,0.0,KGMATCHER: CANONICALIZED
/m/01s560x,Roll with It,0.0,KGMATCHER: CANONICALIZED
/m/0407f,Down and Out in New York City,0.0,KGMATCHER: CANONICALIZED
/m/0140t7,Regeneration,0.0,KGMATCHER: CANONICALIZED
/m/03j3ghh,Respect,0.0,KGMATCHER: CANONICALIZED
/m/0ffgh,Birthday Sex,0.0,KGMATCHER: CANONICALIZED
/m/01ws2g5,She's Got You,0.0,KGMATCHER: CANONICALIZED
/m/03f2_rc,The Music That Makes Me Dance,0.0,KGMATCHER: CANONICALIZED
/m/01fl3,I'm Waiting for the Day,0.0,KGMATCHER: CANONICALIZED
/m/0kj34,Trouble,0.0,KGMATCHER: CANONICALIZED
/m/01wqpnm,White Wedding,0.0,KGMATCHER: CANONICALIZED
/m/01wqpnm,White Wedding,0.0,BRAIN
/m/04mn81,She Wants to Move,0.0,KGMATCHER: CANONICALIZED
/m/016vn3,Moving in Stereo,0.0,KGMATCHER: CANONICALIZED
/m/016vn3,Moving in Stereo,0.0,BRAIN
/m/01v0sxx,Glow Girl,0.0,KGMATCHER: CANONICALIZED
/m/0d9xq,The Church in the Wildwood,0.0,KGMATCHER: CANONICALIZED
/m/044k8,Me and Bobby McGee,0.0,KGMATCHER: CANONICALIZED
/m/02r6wr,Love Is Like Oxygen,0.0,KGMATCHER: CANONICALIZED
/m/01trhmt,U Remind Me,0.0,KGMATCHER: CANONICALIZED
/m/045zr,Circle Game,0.0,KGMATCHER: CANONICALIZED
/m/06m61,Nite Life,0.0,KGMATCHER: CANONICALIZED
/m/06m61,Pretty Woman,0.0,KGMATCHER: CANONICALIZED
/m/06m61,Pretty Woman,0.0,BRAIN
/m/0gh7jj5,Wayfarin Stranger,0.0,KGMATCHER: CANONICALIZED
/m/0hglxhl,Universal Republic Records,0.0,KGMATCHER: CANONICALIZED
/m/04xrx,Wade in the Water,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,All the Madmen,0.0,KGMATCHER: CANONICALIZED
/m/0181_r,Just Like That,0.0,KGMATCHER: CANONICALIZED
/m/0fq0s89,House of Fun,0.0,KGMATCHER: CANONICALIZED
/m/0288c4g,Feel So Close,0.0,KGMATCHER: CANONICALIZED
/m/01vv7sc,Dream About Me,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,Just Listen,0.0,KGMATCHER: CANONICALIZED
/m/086qd,I Wanna Dance with Somebody (Who Loves Me),0.0,KGMATCHER: CANONICALIZED
/m/086qd,I Wanna Dance with Somebody (Who Loves Me),0.0,BRAIN
/m/0mgcr,The Kids Aren't Alright,0.0,KGMATCHER: CANONICALIZED
/m/012v95,I'll Come Running Back to You,1.0,KGMATCHER: CANONICALIZED
/m/0l54r,Sundown,0.0,KGMATCHER: CANONICALIZED
/m/0l54r,Sundown,0.0,BRAIN
/m/016fnb,Rich Girl,0.0,KGMATCHER: CANONICALIZED
/m/01wp8w7,The Big Royalty Check,0.0,KGMATCHER: CANONICALIZED
/m/01vv7sc,Porcelain,0.0,KGMATCHER: CANONICALIZED
/m/0dzlk,Have You Never Been Mellow,0.0,KGMATCHER: CANONICALIZED
/m/0137n0,Georgia on My Mind,0.0,KGMATCHER: CANONICALIZED
/m/033s6,Dreams,0.0,KGMATCHER: CANONICALIZED
/m/01htxr,The Trolley Song,0.0,KGMATCHER: CANONICALIZED
/m/07bzp,Break On Through (To the Other Side),0.0,KGMATCHER: CANONICALIZED
/m/0gdh5,Let's Do It,0.0,KGMATCHER: CANONICALIZED
/m/01pr5zc,Summer Time,0.0,KGMATCHER: CANONICALIZED
/m/0137n0,All of Me,0.0,KGMATCHER: CANONICALIZED
/m/0137n0,All of Me,0.0,BRAIN
/m/02cpp,People Are People,0.0,KGMATCHER: CANONICALIZED
/m/07mvp,Sympathy for the Devil,0.0,KGMATCHER: CANONICALIZED
/m/07mvp,Sympathy for the Devil,0.0,BRAIN
/m/01ww2fs,Mama Tried,0.0,KGMATCHER: CANONICALIZED
/m/01ww2fs,Mama Tried,0.0,BRAIN
/m/02820z5,1UP!,0.0,KGMATCHER: CANONICALIZED
/m/05mt_q,Over,0.0,KGMATCHER: CANONICALIZED
/m/0134wr,Lemons Never Forget,0.0,KGMATCHER: CANONICALIZED
/m/01vrncs,Restless Farewell,0.0,KGMATCHER: CANONICALIZED
/m/03d9d6,Sex on Fire,0.0,KGMATCHER: CANONICALIZED
/m/01vrncs,Drifter's Escape,0.0,KGMATCHER: CANONICALIZED
/m/0fsyx,Play for Today,0.0,KGMATCHER: CANONICALIZED
/m/05mw66v,Sexy and I Know It,0.0,KGMATCHER: CANONICALIZED
/m/0501yh,The Beautiful Ones,0.0,KGMATCHER: CANONICALIZED
/m/015hzk,Twice as Hard,0.0,KGMATCHER: CANONICALIZED
/m/01wv9xn,Paintbox,0.0,KGMATCHER: CANONICALIZED
/m/017959,Sultans of Swing,0.0,KGMATCHER: CANONICALIZED
/m/017959,Sultans of Swing,0.0,BRAIN
/m/01vsy7t,Darky,0.0,KGMATCHER: CANONICALIZED
/m/016z1t,Jesus,0.0,KGMATCHER: CANONICALIZED
/m/07qnf,Sweet Young Thing,0.0,KGMATCHER: CANONICALIZED
/m/058s57,Jesus Take the Wheel,1.0,KGMATCHER: CANONICALIZED
/m/011hdn,Escape,0.0,KGMATCHER: CANONICALIZED
/m/017mbb,Pour Some Sugar on Me,0.0,KGMATCHER: CANONICALIZED
/m/017mbb,Pour Some Sugar on Me,0.0,BRAIN
/m/03j3ghh,Nobody's Fault but Mine,0.0,KGMATCHER: CANONICALIZED
/m/0lgsq,Some,0.0,KGMATCHER: CANONICALIZED
/m/09jm8,Where I End and You Begin,0.0,KGMATCHER: CANONICALIZED
/m/016l09,Seven Nation Army,0.0,KGMATCHER: CANONICALIZED
/m/016l09,Seven Nation Army,0.0,BRAIN
/m/0p_7w,Cuckoo Bird,0.0,KGMATCHER: CANONICALIZED
/m/01vsy3q,All Along the Watchtower,0.0,KGMATCHER: CANONICALIZED
/m/01v0sxx,Baba O'Reilly,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,Twist and Shout,0.0,KGMATCHER: CANONICALIZED
/m/09889g,Who Is It,0.0,KGMATCHER: CANONICALIZED
/m/09889g,Who Is It,0.0,BRAIN
/m/03d2k,Marvin Said,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,When I Live My Dream,0.0,KGMATCHER: CANONICALIZED
/m/01wf1r3,Love for Love,0.0,KGMATCHER: CANONICALIZED
/m/02f1c,Here I Am,0.0,KGMATCHER: CANONICALIZED
/m/02f1c,Here I Am,0.0,BRAIN
/m/02vr7,WATCH YOUR STEP,0.0,KGMATCHER: CANONICALIZED
/m/06mj4,Can't Stay Here,0.0,KGMATCHER: CANONICALIZED
/m/03y82t6,Hot n Cold,0.0,KGMATCHER: CANONICALIZED
/m/03y82t6,Hot n Cold,0.0,BRAIN
/m/06lxn,Judy Is a Punk,1.0,KGMATCHER: CANONICALIZED
/m/01693z,The House Is Rockin,1.0,KGMATCHER: CANONICALIZED
/m/0dt1cm,Right Now,0.0,KGMATCHER: CANONICALIZED
/m/07c0j,Glass Onion,0.0,KGMATCHER: CANONICALIZED
/m/0838y,Surf Wax America,0.0,KGMATCHER: CANONICALIZED
/m/0bkf4,Three Little Birds,0.0,KGMATCHER: CANONICALIZED
/m/07mvp,Loving Cup,0.0,KGMATCHER: CANONICALIZED
/m/07mvp,Loving Cup,0.0,BRAIN
/m/0b7tn2,Stand Up,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,Let's Dance,0.0,KGMATCHER: CANONICALIZED
/m/01vsy7t,Let's Dance,0.0,BRAIN
/m/01wz_ml,Christmas (Baby Please Come Home),0.0,KGMATCHER: CANONICALIZED
/m/0187x8,Stockholm Syndrome,0.0,KGMATCHER: CANONICALIZED
/m/0187x8,Stockholm Syndrome,0.0,BRAIN
/m/05mw66v,Champagne Showers,1.0,KGMATCHER: CANONICALIZED
/m/05mw66v,Champagne Showers,0.5505466195918024,PRA
/m/0gbwp,Please Don't Go,0.0,KGMATCHER: CANONICALIZED
/m/020_81,Amazing,0.0,KGMATCHER: CANONICALIZED
/m/02p68d,Various,0.0,KGMATCHER: CANONICALIZED
/m/02p68d,Various,0.0,BRAIN
/m/015f7,Toxic,0.0,KGMATCHER: CANONICALIZED
/m/015f7,Toxic,0.0,BRAIN
/m/015f7,Toxic,0.4993421413235731,PRA
/m/016l09,Death Letter,0.0,KGMATCHER: CANONICALIZED
/m/01wmxfs,DJ Play A Love Song,0.0,KGMATCHER: CANONICALIZED
/m/01vrwfv,You're the Inspiration,0.0,KGMATCHER: CANONICALIZED
/m/06lxn,Danny Says,0.0,KGMATCHER: CANONICALIZED
