name,mid,weight
Spider bite,/m/0c740v,175651.0
Hives,/m/03nky3,175412.0
Constipation,/m/016kf9,175246.0
Rosacea,/m/03chkz,174396.0
Headache,/m/0j5fv,174324.0
Dizziness,/m/033mg5,172437.0
Bacterial vaginosis,/m/01glh,172286.0
Chlamydia infection,/m/020gd,171698.0
Type 1 diabetes,/m/0849qj,171268.0
Bee sting,/m/08r0hv,167821.0
Keratosis pilaris,/m/04h12y,165451.0
Anxiety,/m/0k_9,164291.0
Shin splints,/m/052zyw,161280.0
Diabetes mellitus,/m/0c58k,153422.0
Hypothyroidism,/m/0hg11,153342.0
Furuncle,/m/03xp5n,151241.0
Otitis media,/m/01fhyk,150412.0
Sprained ankle,/m/025tl48,149892.0
Bronchitis,/m/047gmsk,148721.0
Acute bronchitis,/m/01s2xh,148241.0
Lyme disease,/m/01kcry,146590.0
Depression,/m/03f_cb,145279.0
Plantar wart,/m/01tmrp,141948.0
Gonorrhea,/m/0mh4s,137474.0
Allergic rhinitis,/m/0c01msq,136669.0
Lumbago,/m/020hwm,135976.0
Arthritis,/m/0t1t,134256.0
Insomnia,/m/0ddwt,131722.0
Kidney Stone,/m/09hbx,131377.0
Tennis elbow,/m/03tkg7,130794.0
Polycystic ovary syndrome,/m/0f5wq,130500.0
Spinal disc herniation,/m/0glgtq,129077.0
Otitis,/m/0743mf,126893.0
Gastroenteritis,/m/03k2qf,126022.0
Halitosis,/m/025hzf,126018.0
Pimple,/m/01fxyp,125527.0
Human papillomavirus infection,/m/019syx,124894.0
Hypertension,/m/0k95h,123274.0
Blister,/m/01k1jq,122255.0
Onychocryptosis,/m/0476hh,121719.0
Vitiligo,/m/0hg1d,120458.0
Asthma,/m/0c78m,119834.0
Indigestion,/m/04kl78,117596.0
Varicose veins,/m/081dp,115732.0
Concussion,/m/023ndx,112298.0
Erectile dysfunction,/m/03tkm,111236.0
Pneumonia,/m/0dq9p,110421.0
Iron deficiency anemia,/m/02tdc5,108043.0
Wart,/m/086hz,107641.0
Tuberculosis,/m/07jwr,106143.0
Infectious mononucleosis,/m/0qjk8,103668.0
Fibromyalgia,/m/01v3ks,103166.0
Carpal tunnel syndrome,/m/0fl_v,102673.0
Temporomandibular joint dysfunction,/m/07k8j,102219.0
Anemia,/m/0lcdk,101400.0
Toothache,/m/045c85,100241.0
Hypotension,/m/02hvph,99476.0
Nausea,/m/0gxb2,99218.0
Tonsillitis,/m/03ng0t,98913.0
Bacterial pneumonia,/m/03v4ny,98242.0
Hyperthyroidism,/m/03hz0,97384.0
Periodontitis,/m/0jt43f1,96326.0
Restless legs syndrome,/m/01jyld,95163.0
Hepatitis B,/m/0167bx,94265.0
Chickenpox,/m/01r6j,93719.0
Periodontal disease,/m/0yvzp,93582.0
Cough,/m/01b_21,92523.0
Anal fissure,/m/02gscl,92282.0
Malaria,/m/0542n,92174.0
Bipolar disorder,/m/01g2q,91761.0
Multiple sclerosis,/m/0dcqh,91208.0
Molluscum contagiosum,/m/0254yv,91120.0
Tension headache,/m/01vnk8,90516.0
Cellulite,/m/0265xn,90017.0
Syphilis,/m/074m2,89978.0
Bunion,/m/01l2ky,89959.0
Prostate cancer,/m/0m32h,89440.0
Common cold,/m/0n073,88877.0
Irritant diaper dermatitis,/m/025r6w,87205.0
Ingrown hair,/m/0cmmcy,86918.0
Otitis externa,/m/04w68t,86725.0
Posttraumatic stress disorder,/m/0l8bg,86617.0
Peripheral neuropathy,/m/02w1fx,86539.0
Tinea cruris,/m/0259ln,86396.0
Obsessive-compulsive disorder,/m/0f6gy,86118.0
Crohn's disease,/m/0h1n9,84767.0
Influenza,/m/0cycc,83788.0
Gallstone,/m/01q6mh,82698.0
Osteoporosis,/m/05mdx,82148.0
Back pain,/m/0142ky,81124.0
Bone fracture,/m/03fz1q,80738.0
Parkinson's disease,/m/0g02vk,80704.0
Laryngitis,/m/02l37c,80336.0
Otalgia,/m/05vywy,79947.0
Melanoma,/m/035b2g,79668.0
Chronic fatigue syndrome,/m/0dctd,78022.0
Sleep apnea,/m/071d3,78006.0
Contact dermatitis,/m/0337rv,77826.0
Pediculosis capitis,/m/04glp3v,77725.0
Pyelonephritis,/m/04_rt_,77471.0
Tinea versicolor,/m/0259ng,77017.0
Chronic Obstructive Pulmonary Disease,/m/0gzv0,75844.0
Alzheimer's disease,/m/0dcsx,75068.0
Ulcerative colitis,/m/0h1r3,74726.0
Panic attack,/m/0g88b,73810.0
Seborrheic dermatitis,/m/02cvvl,73645.0
Deep vein thrombosis,/m/02r3jk,73595.0
Non-alcoholic fatty liver disease,/m/0g0wml,73469.0
Breast cancer,/m/0j8hd,73322.0
Schizophrenia,/m/06xqq,73284.0
Cradle cap,/m/06c1zl,72667.0
Hiatal hernia,/m/01c4wk,72565.0
Cellulitis,/m/036l45,71634.0
Lupus erythematosus,/m/057xmrj,71409.0
Ovarian cyst,/m/01xyfj,70969.0
Melasma,/m/04z9bf,69808.0
Impetigo,/m/0mzty,69607.0
Systemic lupus erythematosus,/m/04nz3,69182.0
Tendonitis,/m/01kcp2,68679.0
Allergy,/m/0fd23,67749.0
Diverticulosis,/m/035xtl,66900.0
Calcaneal spur,/m/025t1sl,66612.0
Nasal congestion,/m/05s5v6,66515.0
Radiculopathy,/m/02pfkpc,66435.0
Fatty liver,/m/03s7fs,66254.0
Obstructive sleep apnea,/m/03m3nd4,65965.0
Post-nasal drip,/m/0615kf,65141.0
Xerostomia,/m/04d7y3,64826.0
Diverticulitis,/m/035xnj,64734.0
Osteoarthritis,/m/02jf6f,63347.0
Alopecia areata,/m/016q32,62567.0
Folliculitis,/m/0259tt,62242.0
Diabetic neuropathy,/m/02kfps,62074.0
Heart failure,/m/01l2m3,61973.0
Tooth abscess,/m/027pm63,61959.0
Hepatitis,/m/09jg8,61615.0
Fever,/m/0cjf0,61453.0
Stroke,/m/02y0js,61239.0
Attention deficit hyperactivity disorder,/m/0h99n,60864.0
Endometriosis,/m/0d_9n,59971.0
Autism,/m/0gwj,59552.0
Skin rash,/m/0v4rnx,59377.0
Benign prostatic hyperplasia,/m/0m3cj,59335.0
Adrenal fatigue,/m/0403mf5,58155.0
Vaginitis,/m/01vcpr,57816.0
Nerve compression syndrome,/m/080py3g,57800.0
Tick-borne disease,/m/0470d0,57745.0
Bruise,/m/02zpsl,57624.0
Lung cancer,/m/04p3w,57610.0
Hyperthermia,/m/0k10t,56967.0
Alveolar osteitis,/m/04wdxg,56441.0
Leukemia,/m/04psf,56380.0
Gastritis,/m/03y91v,56346.0
Strain,/m/0868zd,56208.0
Hyperpigmentation,/m/046z7d,55742.0
Chondromalacia patellae,/m/067_bq,55660.0
Neonatal jaundice,/m/074hph,55389.0
Inguinal hernia,/m/03m_f1,55007.0
Pertussis,/m/016ygs,54928.0
Adult attention deficit hyperactivity disorder,/m/05mbnv,54852.0
Typhoid fever,/m/07s4l,54794.0
Sebaceous cyst,/m/04mw5n,54547.0
Panic disorder,/m/025s_q_,54405.0
Atrial fibrillation,/m/01wf75,54047.0
Blood blister,/m/05zy6c,53968.0
Thyroid disease,/m/05n00c6,53964.0
Acute pancreatitis,/m/0407gc,53939.0
Interstitial cystitis,/m/03ywy,52876.0
Post-concussion syndrome,/m/09qljf,52817.0
Basal-cell carcinoma,/m/033jjt,52112.0
Photodermatitis,/m/03c2dk,51489.0
Angular cheilitis,/m/099686,51187.0
Jaundice,/m/0hgxh,50676.0
Glaucoma,/m/0jy0d,50619.0
Rhinitis,/m/02mdz9,49952.0
Dengue fever,/m/09wsg,49172.0
Mastitis,/m/023vvb,48988.0
Callus,/m/01l2l9,48770.0
Renal failure,/m/01psyx,48399.0
Pancreatitis,/m/0h1wz,48326.0
Chronic pancreatitis,/m/0407jk,48113.0
Nosebleed,/m/02zbth,47579.0
Achilles tendinitis,/m/03y9j7,47560.0
Dyshidrosis,/m/05vs7s,47489.0
Bell's palsy,/m/0dxdd,47318.0
Uterine fibroid,/m/05vry9,47085.0
Neonatal acne,/m/051zgzv,46963.0
Colorectal cancer,/m/01dcqj,46828.0
Hernia,/m/0k48r,46575.0
Myocardial infarction,/m/0gk4g,46574.0
Hypogonadism,/m/038k4x,45822.0
Pressure ulcer,/m/03ncwn,45577.0
Keratoconjunctivitis sicca,/m/03ckn0,45536.0
Patellar tendinitis,/m/07lffg,45173.0
Corn,/m/0gfd7d_,44984.0
Stretch marks,/m/056g4k,44731.0
Non-Hodgkin lymphoma,/m/0jdj1,44560.0
Epilepsy,/m/02vrr,44365.0
Alcoholism,/m/012jc,44339.0
Hyperkalemia,/m/037h0g,43760.0
Bubonic plague,/m/03y05ty,43708.0
Rib fracture,/m/09r8pw,43487.0
Dehydration,/m/014961,43473.0
Autistic Spectrum Disorders,/m/02p3f5,43120.0
Edema,/m/0j80c,43095.0
Hepatitis A,/m/01yjzm,42708.0
Hodgkin's lymphoma,/m/02qg4h,42565.0
Hypoglycemia,/m/03gwt,42121.0
Dermatitis,/m/06x09g,42065.0
Dog attack,/m/094h2w,42046.0
"Hand, foot and mouth disease",/m/0175qf,41756.0
Chronic bacterial prostatitis,/m/043m5kg,41509.0
Scoliosis,/m/0yvgr,41388.0
Acute myeloid leukemia,/m/0bx3n7,41351.0
Menopause,/m/0d5t6,40939.0
Olecranon bursitis,/m/026mqd8,40851.0
Cervical cancer,/m/0d_bk,40675.0
Lymphadenopathy,/m/03yzl6,40503.0
Adhesive capsulitis of shoulder,/m/04n8k4,40490.0
Skin cancer,/m/0h9dj,40278.0
Milium,/m/0527by,40256.0
Puerperal mastitis,/m/05p7lnl,40057.0
Iliotibial band syndrome,/m/0ht1p,39993.0
Trichomoniasis,/m/0m72x,39515.0
Croup,/m/01t5c7,39477.0
Sickle cell disease,/m/0730g,39412.0
Morton's neuroma,/m/08qjq6,39229.0
Dysmenorrhea,/m/0255t_,39015.0
Blepharitis,/m/03b708,38849.0
Internal bleeding,/m/02xb32,38798.0
Colitis,/m/043hy3,38515.0
Perioral dermatitis,/m/0989vr,38236.0
Baker's cyst,/m/036dlx,37795.0
Premenstrual dysphoric disorder,/m/02sqpm,37792.0
Borderline personality disorder,/m/0134rc,37563.0
Salmonellosis,/m/0418dc,37554.0
Cystic fibrosis,/m/0dcp_,37238.0
Insect bites and stings,/m/0dyfgs,37073.0
Hidradenitis suppurativa,/m/02rxy7,36584.0
Bursitis,/m/034z18,36492.0
Demodicosis,/m/0bmcr94,35965.0
Social anxiety disorder,/m/0d0g5,35579.0
Keloid,/m/015j4f,35497.0
Supraventricular tachycardia,/m/03k_qd,35346.0
Hashimoto's thyroiditis,/m/030mph,35205.0
Prostatitis,/m/0fj2s,35205.0
Giardiasis,/m/02568f,35098.0
Angina Pectoris,/m/0hg45,35011.0
Enterobiasis,/m/0pv12,34760.0
Narcissistic personality disorder,/m/019jq7,34720.0
Black eye,/m/065wv1,34654.0
Chronic prostatitis/chronic pelvic pain syndrome,/m/043jxv5,34591.0
Golfer's elbow,/m/0fqr5t,34099.0
Sepsis,/m/014w_8,33514.0
Chronic renal failure,/m/035482,33513.0
Emphysema,/m/0hk18,33441.0
Labyrinthitis,/m/03m31g,33370.0
Hypovitaminosis D,/m/054gvqh,33363.0
Rabies,/m/0fsd1,33206.0
Pseudofolliculitis barbae,/m/05g94f,33167.0
Hepatocellular carcinoma,/m/01jgq1,33162.0
Pre-eclampsia,/m/025lwc,33138.0
Liver cancer,/m/03m3vr6,32980.0
Allergic contact dermatitis,/m/0bwl048,32860.0
Sexually transmitted disease,/m/074c1,32783.0
Psoriatic arthritis,/m/02tdtb,32707.0
Hematoma,/m/032ssz,32640.0
Measles,/m/0g2gb,32582.0
Ménière's disease,/m/0fjjk,32546.0
Mange,/m/032ds2,32510.0
Anorexia nervosa,/m/098lw,32338.0
Food allergy,/m/03282z,32320.0
Tinea capitis,/m/02p3ym5,32232.0
Lymphoma,/m/0jdk0,32104.0
Pelvic inflammatory disease,/m/064fq,32012.0
Community-acquired pneumonia,/m/08c5lt,31909.0
Rickets,/m/06gzp,31891.0
Lipoma,/m/01q9cj,31858.0
Gynecomastia,/m/07cszr,31796.0
Trigger finger,/m/01nzkk,31669.0
Tear of meniscus,/m/03m908r,31538.0
Dementia,/m/09klv,31453.0
Avitaminosis,/m/0q42v,31407.0
Alcohol intoxication,/m/02794,31377.0
Acute renal failure,/m/03545w,31107.0
Anaphylaxis,/m/0jtyb,31042.0
Amyotrophic lateral sclerosis,/m/017s1k,30984.0
Dental caries,/m/025j63,30966.0
Pneumothorax,/m/01q1sz,30920.0
Meningitis,/m/09d11,30816.0
Gingival recession,/m/0dr8s9,30748.0
Lymphedema,/m/04r36,30712.0
Tetanus,/m/0cfb2,30593.0
Fatigue,/m/01j6t0,30592.0
Epididymitis,/m/02h2lg,30460.0
Shock,/m/012n6d,30179.0
Mucosal lichen planus,/m/05fc4h8,30037.0
Hyponatremia,/m/01b322,29951.0
Balanitis,/m/0254ks,29388.0
Snakebite,/m/0358ld,29299.0
Cardiovascular disease,/m/02k6hp,29132.0
Cirrhosis,/m/097ns,29109.0
Costochondritis,/m/05k48b,29108.0
Thyroid cancer,/m/011wk5,28783.0
Substance dependence,/m/0466pc0,28738.0
Pulmonary embolism,/m/01ddth,28662.0
Bulimia nervosa,/m/016khw,28596.0
Pleurisy,/m/01vnwz,28294.0
Misophonia,/m/04mzt2v,28253.0
Vaginismus,/m/01p7c_,28139.0
Dyslexia,/m/029sk,28061.0
Bipolar II disorder,/m/03cxsx9,28010.0
Streptococcal pharyngitis,/m/0mztl,27995.0
Macular degeneration,/m/03mmxd,27975.0
Celiac disease,/m/0h1pq,27881.0
Chapped lips,/m/025sqf6,27864.0
Ectopic pregnancy,/m/0f5y4,27575.0
Trigeminal neuralgia,/m/01t91m,27542.0
Thrombosis,/m/018_pw,27475.0
Cluster headache,/m/01t391,27472.0
Acute lymphoblastic leukemia,/m/03fqwr,27433.0
Antisocial personality disorder,/m/01c88f,27350.0
Viral meningitis,/m/05n0276,27195.0
Bladder cancer,/m/01bcp7,27179.0
Peyronie's disease,/m/012tt4,27075.0
Subdural hematoma,/m/036slc,27028.0
Whiplash,/m/01j24h,26908.0
Chalazion,/m/03gf8g,26651.0
Infertility,/m/018g78,26571.0
Ovarian cancer,/m/025hl8,25965.0
Mumps,/m/0g3xk,25938.0
Ganglion cyst,/m/01xnxc,25917.0
Pancreatic cancer,/m/01_qc_,25905.0
Down syndrome,/m/029s1,25831.0
Graves' disease,/m/0dmx6,25671.0
Paraphimosis,/m/01bqwy,25608.0
Red eye,/m/04pxm5,25493.0
Goitre,/m/036zm,25454.0
Coronary disease,/m/047vl78,25416.0
Spinal stenosis,/m/030cb2,25359.0
Brain tumor,/m/09969,25165.0
Allergic conjunctivitis,/m/04v6d0,24900.0
Asperger syndrome,/m/09cds,24584.0
Shoulder problem,/m/01ss8j,24574.0
Tonsillolith,/m/04cxzt,24243.0
Raynaud's phenomenon,/m/02v2jk,24225.0
Lichen planus,/m/03nfsv,24105.0
Hypokalemia,/m/03vmt0,23906.0
B-cell chronic lymphocytic leukemia,/m/02bg7m,23856.0
Multiple myeloma,/m/01qqwn,23774.0
Orthostatic hypotension,/m/0pv4d,23767.0
Postpartum depression,/m/017qg_,23596.0
Color blindness,/m/022xh,23399.0
Flat feet,/m/0445c5,23336.0
Leprosy,/m/0c5f7,23329.0
Phimosis,/m/01bqzf,23255.0
Abdominal obesity,/m/0f8fc,23226.0
Muscle Spasms,/m/04zjnsf,23204.0
Pityriasis rosea,/m/048p44,23043.0
Pruritus,/m/04kllm9,23038.0
Glossodynia,/m/03_3c6,23003.0
Liver disease,/m/047grmq,22902.0
Huntington's disease,/m/0cvql,22900.0
Coronary artery disease,/m/01s1m,22891.0
Diabetic ketoacidosis,/m/0fmk8,22818.0
Psychopathy,/m/017zj8,22488.0
Azoospermia,/m/06999s,22371.0
Cyst,/m/019rnl,22232.0
Cardiac arrhythmia,/m/01pf6,22051.0
Chemical burn,/m/02y933,21994.0
Scorpion sting,/m/05zwdtv,21913.0
Mycosis,/m/058g6_,21912.0
Eating disorder,/m/0fnyw,21864.0
Complex regional pain syndrome,/m/0fl51,21791.0
Viral hepatitis,/m/04ggf4p,21754.0
Ventricular tachycardia,/m/025v410,21715.0
Haemophilia,/m/03myr,21554.0
Piriformis syndrome,/m/046b5d,21525.0
Spasmodic torticollis,/m/02p74qn,21406.0
Premenstrual syndrome,/m/01fxrj,21389.0
Obesity,/m/0fltx,21298.0
Chronic bronchitis,/m/03bw_1n,21182.0
Tinea corporis,/m/02p3ylt,21134.0
Jet lag,/m/0fmnf,21054.0
Stuttering,/m/070yw,20996.0
Abscess,/m/0lxt,20974.0
Myasthenia gravis,/m/04st8,20965.0
Thrombus,/m/018_rt,20952.0
Amblyopia,/m/02s64_,20877.0
Osgood–Schlatter disease,/m/05r0hj,20809.0
Ankylosing spondylitis,/m/02gwg9,20797.0
Pruritus ani,/m/02pq2mj,20734.0
Epstein–Barr virus infection,/m/05f4xty,20702.0
Menorrhagia,/m/031c33,20685.0
Paronychia,/m/06jf45,20473.0
Hammer toe,/m/03vwp3,20447.0
Motion sickness,/m/0gxcc,20305.0
Lactose intolerance,/m/0fp3b,20261.0
Degenerative disc disease,/m/04prc2,20248.0
Hand eczema,/m/056mynh,20246.0
Cushing's syndrome,/m/0mzm2,20072.0
Atypical pneumonia,/m/021735,19661.0
Candidal vulvovaginitis,/m/05szxnc,19655.0
Rotator cuff tear,/m/04n8bv,19582.0
Alcoholic liver disease,/m/01snkw,19367.0
Trichotillomania,/m/0h_8y,19297.0
Sarcoidosis,/m/01q5y6,19201.0
Charley horse,/m/042j33,19091.0
Atherosclerosis,/m/0lp66,18901.0
Muscle pain,/m/013677,18765.0
Prepatellar bursitis,/m/0f38qy,18702.0
Haemophilia A,/m/01c9hj,18653.0
Anorectal abscess,/m/027gcqw,18361.0
Traumatic brain injury,/m/0428cn,18242.0
Toxic multinodular goitre,/m/08w41s,18170.0
Depersonalization disorder,/m/0534j3,18109.0
Delirium,/m/014qfd,18074.0
Body odor,/m/037ywk,18044.0
Actinic keratosis,/m/04r3p5,17996.0
Thrombophlebitis,/m/054yph,17988.0
Phlebitis,/m/03rwrr,17961.0
Anal fistula,/m/09nk0t,17931.0
Latent tuberculosis,/m/0btfbr,17914.0
Peripheral vascular disease,/m/02gm18,17776.0
Appendicitis,/m/0jbx2,17715.0
Autoimmune Disease,/m/04dx3qn,17712.0
Swimmer's itch,/m/06v4b3,17682.0
Oral cancer,/m/025hkl,17680.0
Narcolepsy,/m/05dmm,17639.0
Dissociative identity disorder,/m/09wnd,17575.0
Geographic tongue,/m/08xkh8,17557.0
Knee arthritis,/m/0b6jspr,17554.0
Frostbite,/m/0213yl,17538.0
Histrionic personality disorder,/m/018tsx,17534.0
Hyperglycemia,/m/0kfqw,17530.0
Non-small cell lung cancer,/m/0fgjh0,17501.0
Pilonidal cyst,/m/0238df,17471.0
Gastroparesis,/m/02w1n2,17468.0
Transient ischemic attack,/m/07s82,17453.0
Acanthosis nigricans,/m/036b82,17450.0
Stomach cancer,/m/01mtqf,17379.0
Diabetic hypoglycemia,/m/05v0gv,17349.0
Vulvodynia,/m/08099,17336.0
Hypercholesterolemia,/m/02k7pj,17316.0
Strabismus,/m/02s645,17297.0
Umbilical hernia,/m/08q1cz,17282.0
Hypothermia,/m/012rps,17009.0
Guillain-Barré syndrome,/m/0370f,16993.0
Cataract,/m/0m7h6,16985.0
Amoebiasis,/m/01x8m8,16950.0
Phobia,/m/05tf3,16893.0
Chilblains,/m/02ln8y,16871.0
Tapeworm infection,/m/06ht0s,16794.0
Urinary incontinence,/m/018h13,16792.0
Metabolic syndrome,/m/0f6wd,16756.0
Sjögren's syndrome,/m/0gcfd,16747.0
Bruxism,/m/0149nm,16695.0
Male infertility,/m/03bx917,16657.0
Paranoid personality disorder,/m/033j3r,16478.0
Osteosarcoma,/m/01t12j,16463.0
Mental illness,/m/04x4r,16344.0
Vasovagal response,/m/039y0d,16325.0
Seborrheic keratosis,/m/04htz4,16292.0
Dislocated shoulder,/m/026wd1g,16228.0
Mucous cyst of the oral mucosa,/m/08zh5q,16194.0
Essential tremor,/m/02vv2,16147.0
Psoriatic nails,/m/05b34qx,16125.0
Torticollis,/m/01q136,16060.0
Tachycardia,/m/0156z4,16039.0
Telangiectasia,/m/0500_3,16017.0
Perforated eardrum,/m/0f4sml,15973.0
Oppositional defiant disorder,/m/086q2q,15968.0
Bartholin's cyst,/m/025vt6,15842.0
Hypochondriasis,/m/04c_jpd,15838.0
Stress fracture,/m/04dfjs,15745.0
Hyperventilation syndrome,/m/02v52j,15744.0
Toxoplasmosis,/m/0jrg8,15550.0
Tourette syndrome,/m/0fm5n,15508.0
Seizure,/m/06rhk,15422.0
De Quervain syndrome,/m/01nxhn,15401.0
Aspiration pneumonia,/m/05htgj,15391.0
Polymorphous light eruption,/m/08t1hs,15242.0
Jammed finger,/m/02vmt_s,15229.0
Electric shock,/m/01f1lm,15116.0
Atelectasis,/m/04d83y,14970.0
Metabolic alkalosis,/m/025sktj,14947.0
Upper respiratory tract infection,/m/02wmyj,14752.0
Cat scratch disease,/m/01jp0f,14640.0
Morgellons,/m/054hn2,14536.0
Metatarsalgia,/m/07247z,14532.0
Substance abuse,/m/0p_cr,14505.0
Pulmonary hypertension,/m/031wv7,14416.0
Testicular cancer,/m/01rt5h,14402.0
Bone tumor,/m/01t125,14372.0
Liver spot,/m/0bv48n,14323.0
Nasal polyp,/m/034hsj,14271.0
Muscular dystrophy,/m/04snn,14230.0
Nasal fracture,/m/04q9qmf,14196.0
Depersonalization,/m/01zn1_,14108.0
Sleep paralysis,/m/01jb2q,13997.0
Myopia,/m/0m2w3,13997.0
Cerebral palsy,/m/0dcrb,13795.0
Barrett's esophagus,/m/01b_6k,13785.0
Inflammation,/m/0j7_w,13778.0
Gestational diabetes,/m/033pgk,13735.0
Postherpetic neuralgia,/m/0401ll,13705.0
Varicocele,/m/05144q,13689.0
Mycoplasma pneumonia,/m/04f73dw,13679.0
Diabetes insipidus,/m/0c5s4,13630.0
Hypercalcaemia,/m/02k540,13582.0
Lichen sclerosus,/m/04dm4l,13568.0
Wound,/m/01xrk2,13504.0
Metabolic acidosis,/m/04tksh,13503.0
Head and neck cancer,/m/0369n2,13306.0
Carbon monoxide poisoning,/m/02gkhm,13237.0
Hereditary angioedema,/m/05m_yr6,13196.0
Craniocerebral Trauma,/m/07y4wsx,13169.0
Abdominal aortic aneurysm,/m/03g23y,13168.0
Insulin resistance,/m/0f6yg,13122.0
Addison's disease,/m/01xtf2,13114.0
Cerebral aneurysm,/m/01g45j,13039.0
Hirsutism,/m/0ps0b,13009.0
Paranoia,/m/063zb,12998.0
Hydrocele testis,/m/02ckqx,12963.0
Rheumatic fever,/m/0259gp,12888.0
Lead poisoning,/m/01r004,12840.0
Uveitis,/m/040_ch,12832.0
Dysthymia,/m/04qrp_,12821.0
Sprain,/m/022n_8,12791.0
Thrombocytopenia,/m/02kgmg,12783.0
Foot drop,/m/0bcwy3,12725.0
Deafness,/m/014wq_,12720.0
Poliomyelitis,/m/068p_,12707.0
Paralysis,/m/05sj8,12677.0
Sebaceous hyperplasia,/m/0236rz,12628.0
Hydrocele,/m/04vy02,12615.0
Bradycardia,/m/01r__,12600.0
Acute pericarditis,/m/0c9kg4,12550.0
Diabetic foot ulcer,/m/064p1q4,12547.0
Multi-infarct dementia,/m/01h3g2,12500.0
Behçet's disease,/m/025t67z,12493.0
Guttate psoriasis,/m/05c3rty,12485.0
Patellar tendon rupture,/m/0f3wp7,12436.0
Infective endocarditis,/m/05c607h,12373.0
Staphylococcal infection,/m/04f74_3,12316.0
Bone Loss,/m/04zh7_m,12296.0
Pericarditis,/m/032snl,12252.0
Skin tag,/m/0fktd,12242.0
Trismus,/m/01fgvy,12233.0
Prediabetes,/m/03bzg8_,12224.0
Uterine prolapse,/m/05c61r5,12149.0
Female infertility,/m/03bx9gs,12142.0
Renal cell carcinoma,/m/025hh9,12109.0
Small intestinal bacterial overgrowth,/m/04jnv3,12075.0
Opioid dependence,/m/03b917,12063.0
Anterior cruciate ligament injury,/m/0f6h7n,12062.0
Lactic acidosis,/m/01l2sf,11998.0
Malignant pleural effusion,/m/03d3mv7,11997.0
Lordosis,/m/03_039,11988.0
Atrial flutter,/m/02xqjq,11986.0
Angioedema,/m/03tlvj,11958.0
Dysphagia,/m/01bztl,11887.0
Pernicious anemia,/m/02mzv1,11842.0
Pleural effusion,/m/01z_gp,11828.0
Traveler's diarrhea,/m/041673,11810.0
Third degree heart block,/m/02zcgm,11688.0
Beta-thalassemia,/m/05fc6vp,11676.0
Hypernatremia,/m/03xr5j,11674.0
Delirium tremens,/m/0fpnjr,11634.0
Specific phobia,/m/0hm9t,11619.0
Scarlet fever,/m/0mzt3,11599.0
Idiopathic thrombocytopenic purpura,/m/02153r,11553.0
Dysentery,/m/0h3bn,11515.0
Hip fracture,/m/05pzr_,11509.0
Fistula,/m/01dx9c,11491.0
Dermatographic urticaria,/m/06djbj,11445.0
Psychosis,/m/063yv,11428.0
Intestinal Obstruction,/m/01vzqb,11405.0
Leukopenia,/m/03zrfj,11393.0
Binge eating disorder,/m/01t6ky,11376.0
Agoraphobia,/m/0fv1r,11365.0
Premature ventricular contraction,/m/01hjkt,11327.0
Absence seizure,/m/020cs5,11326.0
Fecal incontinence,/m/018h28,11322.0
Hypopigmentation,/m/048hpn,11205.0
Sensorineural hearing loss,/m/04fmz1,11188.0
