mid,answer,probability,source
/m/02yvct,You Know My Name,0.0,BRAIN
/m/011yxg,Piano,0.0,KGMATCHER: CANONICALIZED
/m/0984ly,Piano,0.5,KGMATCHER: CANONICALIZED
/m/07pd_j,Don't Cry for Me Argentina,0.5,KGMATCHER: CANONICALIZED
/m/01gzln,We Have All the Time in the World,0.5,KGMATCHER: CANONICALIZED
/m/01n8hp,I Believe I Can Fly,1.0,KGMATCHER: CANONICALIZED
/m/01n8hp,I Believe I Can Fly,0.0,BRAIN
/m/0d4htf,That's How You Know,1.0,KGMATCHER: CANONICALIZED
/m/0d4htf,That's How You Know,0.0,BRAIN
/m/0d4htf,That's How You Know,0.9898962214880186,PRA
/m/0jzw,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0jzw,Eye of the Tiger,0.0,BRAIN
/m/07s846j,Piano,0.5,KGMATCHER: CANONICALIZED
/m/03ljpk,Leave Home,1.0,KGMATCHER: CANONICALIZED
/m/0dbpd_,Piano,0.5,KGMATCHER: CANONICALIZED
/m/014l6_,Kung Fu Fighting,0.5,KGMATCHER: CANONICALIZED
/m/014l6_,Kung Fu Fighting,0.0,BRAIN
/m/0f4_l,Celebration,0.5,KGMATCHER: CANONICALIZED
/m/07g1sm,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/07g1sm,Eye of the Tiger,0.0,BRAIN
/m/01sq_q,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01sbv9,Born Free,0.5,KGMATCHER: CANONICALIZED
/m/01sbv9,Born Free,0.0,BRAIN
/m/0gmdlgd,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0cmdxtz,Piano,0.5,KGMATCHER: CANONICALIZED
/m/014_x2,When She Loved Me,0.0,KGMATCHER: CANONICALIZED
/m/014_x2,When She Loved Me,0.0,BRAIN
/m/027sb8v,Jai Ho,0.5,KGMATCHER: CANONICALIZED
/m/0bdjd,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0bdjd,Eye of the Tiger,0.0,BRAIN
/m/0g9z_32,Lose Yourself,0.5,KGMATCHER: CANONICALIZED
/m/09g6tt5,Piano,0.5,KGMATCHER: CANONICALIZED
/m/08pscs,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0k3p7ph,Crazy,0.5,KGMATCHER: CANONICALIZED
/m/08pkrf,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0c3zjn7,Kung Fu Fighting,0.5,KGMATCHER: CANONICALIZED
/m/0bkgcd,Piano,0.5,KGMATCHER: CANONICALIZED
/m/032clf,(I've Had) The Time of My Life,1.0,KGMATCHER: CANONICALIZED
/m/032clf,(I've Had) The Time of My Life,0.0,BRAIN
/m/0h7ppb3,Piano,0.5,KGMATCHER: CANONICALIZED
/m/023p7l,Colors of the Wind,1.0,KGMATCHER: CANONICALIZED
/m/023p7l,Colors of the Wind,0.0,BRAIN
/m/023p7l,Colors of the Wind,0.7432040768400627,PRA
/m/0blt1r,Chalte Chalte,1.0,KGMATCHER: CANONICALIZED
/m/0blt1r,Chalte Chalte,0.0,BRAIN
/m/023gxx,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01sbv9,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01sq_q,Can You Feel the Love Tonight,0.5,KGMATCHER: CANONICALIZED
/m/01sq_q,Can You Feel the Love Tonight,0.05000000074505806,BRAIN
/m/0g9z_32,9 to 5,0.5,KGMATCHER: CANONICALIZED
/m/02psq3w,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0h6r5,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0h6r5,Eye of the Tiger,0.0,BRAIN
/m/0gx09l1,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0c014wb,Piano,0.5,KGMATCHER: CANONICALIZED
/m/05d4wt,Piano,0.5,KGMATCHER: CANONICALIZED
/m/018js4,My Heart Will Go On,0.0,KGMATCHER: CANONICALIZED
/m/018js4,My Heart Will Go On,0.0,BRAIN
/m/05sxr_,Piano,0.0,KGMATCHER: CANONICALIZED
/m/01ry_x,Can You Feel the Love Tonight,0.0,KGMATCHER: CANONICALIZED
/m/01ry_x,Can You Feel the Love Tonight,0.05000000074505806,BRAIN
/m/0gmgy49,Jai Ho,0.5,KGMATCHER: CANONICALIZED
/m/05p1qyh,Feature,0.5,KGMATCHER: CANONICALIZED
/m/0d4htf,Happy Working Song,1.0,KGMATCHER: CANONICALIZED
/m/0d4htf,Happy Working Song,0.0,BRAIN
/m/0d4htf,Happy Working Song,0.9814074938862614,PRA
/m/0hr6d1j,The Climb,0.5,KGMATCHER: CANONICALIZED
/m/017gm7,Into the West,0.5,KGMATCHER: CANONICALIZED
/m/017gm7,Into the West,0.05000000074505806,BRAIN
/m/017gm7,Into the West,0.9655537636249982,PRA
/m/0bpm4yw,Nothing's Gonna Stop Us Now,0.5,KGMATCHER: CANONICALIZED
/m/0bpm4yw,Nothing's Gonna Stop Us Now,0.0,BRAIN
/m/02vxq9m,You Know My Name,0.0,KGMATCHER: CANONICALIZED
/m/02vxq9m,You Know My Name,0.05000000074505806,BRAIN
/m/05kr4,Dueling Banjos,0.5,KGMATCHER: CANONICALIZED
/m/05kr4,Dueling Banjos,0.05000000074505806,BRAIN
/m/02vxq9m,Live and Let Die,0.0,KGMATCHER: CANONICALIZED
/m/0bq6ntw,The Climb,0.5,KGMATCHER: CANONICALIZED
/m/01cssf,Come What May,0.0,KGMATCHER: CANONICALIZED
/m/01cssf,Come What May,0.05000000074505806,BRAIN
/m/07ghq,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gfhwwj,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0m63c,Piano,0.0,KGMATCHER: CANONICALIZED
/m/0k8zn8k,Piano,0.5,KGMATCHER: CANONICALIZED
/m/07k2mq,Lose Yourself,0.5,KGMATCHER: CANONICALIZED
/m/07k2mq,Lose Yourself,0.0,BRAIN
/m/08phg9,Piano,0.5,KGMATCHER: CANONICALIZED
/m/026hxwx,Kung Fu Fighting,0.5,KGMATCHER: CANONICALIZED
/m/026hxwx,Kung Fu Fighting,0.05000000074505806,BRAIN
/m/07g1sm,Promise Me You'll Remember,0.5,KGMATCHER: CANONICALIZED
/m/07g1sm,Promise Me You'll Remember,0.05000000074505806,BRAIN
/m/07g1sm,Promise Me You'll Remember,0.4845784900134769,PRA
/m/0dln8jk,Everybody's Talkin',0.5,KGMATCHER: CANONICALIZED
/m/02qxqmh,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02r4n63,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01pgnr,Take My Breath Away,0.5,KGMATCHER: CANONICALIZED
/m/01pgnr,Take My Breath Away,0.0,BRAIN
/m/0dgp3km,Jai Ho,0.5,KGMATCHER: CANONICALIZED
/m/0b60sq,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02vxq9m,Lose Yourself,0.0,KGMATCHER: CANONICALIZED
/m/0g9xnr0,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0kcn7,Don't Cry for Me Argentina,0.5,KGMATCHER: CANONICALIZED
/m/0kcn7,Don't Cry for Me Argentina,0.05000000074505806,BRAIN
/m/0gq1hf,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01_mdl,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0bt4g,Holiday Road,0.0,KGMATCHER: CANONICALIZED
/m/0209xj,You've Got a Friend in Me,0.5,KGMATCHER: CANONICALIZED
/m/0jwxxh_,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0hzq714,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gmc03q,Piano,0.5,KGMATCHER: CANONICALIZED
/m/03k_rz,Take My Breath Away,0.0,KGMATCHER: CANONICALIZED
/m/03k_rz,Take My Breath Away,0.0,BRAIN
/m/027_7dd,I Need to Wake Up,0.0,KGMATCHER: CANONICALIZED
/m/048jc1,Because You Loved Me,0.5,KGMATCHER: CANONICALIZED
/m/048jc1,Because You Loved Me,0.0,BRAIN
/m/076hrh,The Rose,0.5,KGMATCHER: CANONICALIZED
/m/076hrh,The Rose,0.0,BRAIN
/m/09yxcz,Jai Ho,0.5,KGMATCHER: CANONICALIZED
/m/05sxr_,When She Loved Me,0.0,KGMATCHER: CANONICALIZED
/m/027x7z5,Sympathy for the Devil,0.5,KGMATCHER: CANONICALIZED
/m/027x7z5,Sympathy for the Devil,0.0,BRAIN
/m/03ljpk,Better Days,1.0,KGMATCHER: CANONICALIZED
/m/0jnwx,Journey to the Past,0.0,KGMATCHER: CANONICALIZED
/m/0jnwx,Journey to the Past,0.05000000074505806,BRAIN
/m/01cwjw,Kiss Me,0.0,KGMATCHER: CANONICALIZED
/m/01cwjw,Kiss Me,0.0,BRAIN
/m/09dv8h,I Don't Want to Miss a Thing,0.5,KGMATCHER: CANONICALIZED
/m/09dv8h,I Don't Want to Miss a Thing,0.0,BRAIN
/m/088s3s,A Song for Mama,0.5,KGMATCHER: CANONICALIZED
/m/027fzns,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gkz15s,Piano,0.0,KGMATCHER: CANONICALIZED
/m/01nln3,Strangers in the Night,0.5,KGMATCHER: CANONICALIZED
/m/05kr4,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/05kr4,Jingle Bells,0.0,BRAIN
/m/03ljpk,Party Up (Up in Here),1.0,KGMATCHER: CANONICALIZED
/m/07bwr,The Weary Kind,0.5,KGMATCHER: CANONICALIZED
/m/07bwr,The Weary Kind,0.0,BRAIN
/m/059rc,The Times They Are a-Changin',0.5,KGMATCHER: CANONICALIZED
/m/04q3m5b,Fame,0.5,KGMATCHER: CANONICALIZED
/m/04q3m5b,Fame,0.5317477655611542,PRA
/m/04yf2f6,Raindrops Keep Fallin' on My Head,0.5,KGMATCHER: CANONICALIZED
/m/04yf2f6,Raindrops Keep Fallin' on My Head,0.0,BRAIN
/m/035yn8,Piano,0.5,KGMATCHER: CANONICALIZED
/m/016017,Go the Distance,1.0,KGMATCHER: CANONICALIZED
/m/016017,Go the Distance,0.0,BRAIN
/m/016017,Go the Distance,0.6382542274210007,PRA
/m/046kzn,Glory of Love,1.0,KGMATCHER: CANONICALIZED
/m/046kzn,Glory of Love,0.0,BRAIN
/m/0ds5_72,Piano,0.0,KGMATCHER: CANONICALIZED
/m/04q00lw,Feature,0.5,KGMATCHER: CANONICALIZED
/m/062zm5h,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0cmdx00,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0f40w,I Fall Apart,1.0,KGMATCHER: CANONICALIZED
/m/0f40w,I Fall Apart,0.0,BRAIN
/m/0f40w,I Fall Apart,0.9903985410053934,PRA
/m/0jnwx,Piano,0.0,KGMATCHER: CANONICALIZED
/m/0dq626,Iris,0.5,KGMATCHER: CANONICALIZED
/m/0dq626,Iris,0.0,BRAIN
/m/014l6_,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0dyb1,Hakuna Matata,0.0,KGMATCHER: CANONICALIZED
/m/0dyb1,Hakuna Matata,0.0,BRAIN
/m/03w9gp_,Piano,0.5,KGMATCHER: CANONICALIZED
/m/08c6k9,May It Be,0.5,KGMATCHER: CANONICALIZED
/m/047d21r,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/04q3m5b,Flashdance... What a Feeling,0.5,KGMATCHER: CANONICALIZED
/m/0g9ymv2,Piano,0.5,KGMATCHER: CANONICALIZED
/m/023p7l,The Climb,0.0,KGMATCHER: CANONICALIZED
/m/023p7l,The Climb,0.0,BRAIN
/m/02nnnl,Strangers in the Night,0.5,KGMATCHER: CANONICALIZED
/m/0729rh,I Believe I Can Fly,0.5,KGMATCHER: CANONICALIZED
/m/0729rh,I Believe I Can Fly,0.0,BRAIN
/m/01xdxy,You've Got a Friend in Me,0.0,KGMATCHER: CANONICALIZED
/m/01xdxy,You've Got a Friend in Me,0.05000000074505806,BRAIN
/m/01xdxy,You've Got a Friend in Me,0.5459338666363616,PRA
/m/087wc7n,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0b1y_2,Love You I Do,1.0,KGMATCHER: CANONICALIZED
/m/0b1y_2,Love You I Do,0.7265561392070061,PRA
/m/026r390,Piano,0.5,KGMATCHER: CANONICALIZED
/m/05f4_n0,This Town Ain't Big Enough for Both of Us,1.0,KGMATCHER: CANONICALIZED
/m/011yrp,You'll Be in My Heart,0.5,KGMATCHER: CANONICALIZED
/m/011yrp,You'll Be in My Heart,0.0,BRAIN
/m/01nln3,Call Me,0.5,KGMATCHER: CANONICALIZED
/m/01nln3,Call Me,0.6698930597327981,PRA
/m/02x3lt7,The Climb,1.0,KGMATCHER: CANONICALIZED
/m/02x3lt7,The Climb,0.0,BRAIN
/m/02x3lt7,The Climb,0.9997514822100378,PRA
/m/0h7l4r9,Piano,0.5,KGMATCHER: CANONICALIZED
/m/04vr_f,Sympathy for the Devil,0.0,KGMATCHER: CANONICALIZED
/m/04vr_f,Sympathy for the Devil,0.0,BRAIN
/m/03k9bl,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gvtpx4,Tere Mast Mast Do Nain,0.5,KGMATCHER: CANONICALIZED
/m/01pvxl,Here I Am,0.0,KGMATCHER: CANONICALIZED
/m/025sgf7,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gmf0h9,Piano,0.5,KGMATCHER: CANONICALIZED
/m/09xq68,Piano,0.5,KGMATCHER: CANONICALIZED
/m/012s1d,Hero,1.0,KGMATCHER: CANONICALIZED
/m/012s1d,Hero,0.0,BRAIN
/m/011yrp,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0m63c,Here I Am,0.0,KGMATCHER: CANONICALIZED
/m/07rty,"The Good, the Bad and the Ugly",1.0,KGMATCHER: CANONICALIZED
/m/07rty,"The Good, the Bad and the Ugly",0.8775294149604683,PRA
/m/0g5qs2k,You're the One That I Want,0.5,KGMATCHER: CANONICALIZED
/m/0ndwt2w,Piano,0.5,KGMATCHER: CANONICALIZED
/m/04yc76,Shout,0.5,KGMATCHER: CANONICALIZED
/m/04yc76,Shout,0.0,BRAIN
/m/0k4d7,Hakuna Matata,0.5,KGMATCHER: CANONICALIZED
/m/0k4d7,Hakuna Matata,0.05000000074505806,BRAIN
/m/034c5l,Colors of the Wind,0.0,KGMATCHER: CANONICALIZED
/m/0gkz15s,The Climb,0.0,KGMATCHER: CANONICALIZED
/m/0gx1bnj,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02lk42,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02rn00y,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01pvxl,Once Upon a December,1.0,KGMATCHER: CANONICALIZED
/m/01pvxl,Once Upon a December,0.0,BRAIN
/m/01pvxl,Once Upon a December,0.532246736474899,PRA
/m/06y79v,You'll Be in My Heart,0.5,KGMATCHER: CANONICALIZED
/m/0cq7tx,Kiss Me,0.0,KGMATCHER: CANONICALIZED
/m/0cq7tx,Kiss Me,0.0,BRAIN
/m/047msdk,You Make My Dreams,1.0,KGMATCHER: CANONICALIZED
/m/01gc7,Piano,0.5,KGMATCHER: CANONICALIZED
/m/025n07,Decode,0.5,KGMATCHER: CANONICALIZED
/m/0gj8t_b,Live and Let Die,0.5,KGMATCHER: CANONICALIZED
/m/0b7_8s,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/0b7_8s,Jingle Bells,0.0,BRAIN
/m/0bh7_m5,Piano,0.5,KGMATCHER: CANONICALIZED
/m/080lvp,Dil To Hai Dil,0.5,KGMATCHER: CANONICALIZED
/m/0b1zmj,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/0b1zmj,Jingle Bells,0.0,BRAIN
/m/016mhd,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/016mhd,Jingle Bells,0.0,BRAIN
/m/086yst,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0m63c,My Heart Will Go On,0.0,KGMATCHER: CANONICALIZED
/m/0m63c,My Heart Will Go On,0.0,BRAIN
/m/0h7rfqd,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0cc97st,Shut Up and Drive,1.0,KGMATCHER: CANONICALIZED
/m/01l_pn,Last Dance,0.5,KGMATCHER: CANONICALIZED
/m/01l_pn,Last Dance,0.0,BRAIN
/m/03gqw79,Piano,0.5,KGMATCHER: CANONICALIZED
/m/09rsf6j,Lose Yourself,0.5,KGMATCHER: CANONICALIZED
/m/0f50l,You're the One That I Want,0.0,KGMATCHER: CANONICALIZED
/m/0f50l,You're the One That I Want,0.05000000074505806,BRAIN
/m/0f50l,You're the One That I Want,0.9836394362301447,PRA
/m/015ynm,Can You Feel the Love Tonight,0.5,KGMATCHER: CANONICALIZED
/m/02s56l,Tere Mast Mast Do Nain,0.5,KGMATCHER: CANONICALIZED
/m/0q9sg,Gonna Fly Now,0.5,KGMATCHER: CANONICALIZED
/m/0q9sg,Gonna Fly Now,0.05000000074505806,BRAIN
/m/0q9sg,Gonna Fly Now,0.554295072716507,PRA
/m/03k_rz,Eye of the Tiger,0.0,KGMATCHER: CANONICALIZED
/m/03k_rz,Eye of the Tiger,0.0,BRAIN
/m/0h1x5f,Till the End of Time,1.0,KGMATCHER: CANONICALIZED
/m/0h1x5f,Till the End of Time,0.6853201395761449,PRA
/m/03ndy9,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/03ndy9,Eye of the Tiger,0.0,BRAIN
/m/0mmbb,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0mmbb,Eye of the Tiger,0.05000000074505806,BRAIN
/m/0m63c,Circle of Life,1.0,KGMATCHER: CANONICALIZED
/m/0m63c,Circle of Life,0.0,BRAIN
/m/0m63c,Circle of Life,0.5124520663479162,PRA
/m/03sl8j,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0g4vmj8,Piano,0.5,KGMATCHER: CANONICALIZED
/m/017gl1,Piano,0.0,KGMATCHER: CANONICALIZED
/m/04cy221,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0564x,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02vxq9m,All Time High,0.0,KGMATCHER: CANONICALIZED
/m/03q0r1,The Features,0.5,KGMATCHER: CANONICALIZED
/m/03q0r1,The Features,0.0,BRAIN
/m/031ssn,Streets of Philadelphia,0.5,KGMATCHER: CANONICALIZED
/m/031ssn,Streets of Philadelphia,0.0,BRAIN
/m/0ddf2bm,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0f1qlg,Piano,0.5,KGMATCHER: CANONICALIZED
/m/08j_1n,Call Me,0.5,KGMATCHER: CANONICALIZED
/m/08j_1n,Call Me,0.0,BRAIN
/m/02r9x38,Piano,0.5,KGMATCHER: CANONICALIZED
/m/047msdk,Piano,0.0,KGMATCHER: CANONICALIZED
/m/0bdjd,Everybody's Talkin',0.5,KGMATCHER: CANONICALIZED
/m/0bdjd,Everybody's Talkin',0.05000000074505806,BRAIN
/m/0661ql3,Piano,0.5,KGMATCHER: CANONICALIZED
/m/05zlld0,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01gzln,Piano,0.5,KGMATCHER: CANONICALIZED
/m/030z4z,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0426xd,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01xlqd,Grease,1.0,KGMATCHER: CANONICALIZED
/m/01xlqd,Grease,0.0,BRAIN
/m/01xlqd,Grease,0.6734895661257546,PRA
/m/02vxq9m,Take My Breath Away,0.0,KGMATCHER: CANONICALIZED
/m/02vxq9m,Take My Breath Away,0.0,BRAIN
/m/0ch2g6b,Dil To Hai Dil,0.5,KGMATCHER: CANONICALIZED
/m/014_x2,Iris,1.0,KGMATCHER: CANONICALIZED
/m/014_x2,Iris,0.0,BRAIN
/m/0m63c,Can You Feel the Love Tonight,1.0,KGMATCHER: CANONICALIZED
/m/0m63c,Can You Feel the Love Tonight,0.0,BRAIN
/m/0b17_c,Piano,0.5,KGMATCHER: CANONICALIZED
/m/05sxr_,You've Got a Friend in Me,0.0,KGMATCHER: CANONICALIZED
/m/0bpm4yw,Piano,0.5,KGMATCHER: CANONICALIZED
/m/07ccp2,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01ry_x,A Whole New World,0.0,KGMATCHER: CANONICALIZED
/m/01ry_x,A Whole New World,0.5066420847864843,PRA
/m/02r4y3t,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/02r4y3t,Jingle Bells,0.0,BRAIN
/m/0dgm_7k,Piano,0.5,KGMATCHER: CANONICALIZED
/m/09kp5p,Piano,0.5,KGMATCHER: CANONICALIZED
/m/03ydlnj,Feature,0.5,KGMATCHER: CANONICALIZED
/m/0fqt1ns,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/047tsx3,Because You Loved Me,0.5,KGMATCHER: CANONICALIZED
/m/0243cq,Jingle Bells,0.5,KGMATCHER: CANONICALIZED
/m/0243cq,Jingle Bells,0.0,BRAIN
/m/047tsx3,Piano,0.5,KGMATCHER: CANONICALIZED
/m/09fn1w,Piano,0.5,KGMATCHER: CANONICALIZED
/m/02lk60,Accidentally in Love,1.0,KGMATCHER: CANONICALIZED
/m/02lk60,Accidentally in Love,0.0,BRAIN
/m/0by1989,Coming Home,1.0,KGMATCHER: CANONICALIZED
/m/0by1989,Coming Home,0.6544895841919309,PRA
/m/01pvxl,Journey to the Past,1.0,KGMATCHER: CANONICALIZED
/m/01pvxl,Journey to the Past,0.0,BRAIN
/m/01pvxl,Journey to the Past,0.5642263294379111,PRA
/m/03ndy9,Piano,0.5,KGMATCHER: CANONICALIZED
/m/023p7l,Go the Distance,0.0,KGMATCHER: CANONICALIZED
/m/023p7l,Go the Distance,0.6196901869199092,PRA
/m/04yf2f6,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0blt1r,Chalo Dildar Chalo,1.0,KGMATCHER: CANONICALIZED
/m/0blt1r,Chalo Dildar Chalo,0.0,BRAIN
/m/07gp9,Terminator 2: Judgment Day,0.5,KGMATCHER: CANONICALIZED
/m/0h1bnl8,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0dtfn,Feature,0.5,KGMATCHER: CANONICALIZED
/m/0ds5_72,Jai Ho,0.0,KGMATCHER: CANONICALIZED
/m/027sb8v,I Don't Want to Miss a Thing,0.5,KGMATCHER: CANONICALIZED
/m/027sb8v,I Don't Want to Miss a Thing,0.0,BRAIN
/m/0fq7dv_,You Know My Name,0.5,KGMATCHER: CANONICALIZED
/m/0fq7dv_,You Know My Name,0.05000000074505806,BRAIN
/m/072zl1,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0gh9fjz,Party Up (Up in Here),0.5,KGMATCHER: CANONICALIZED
/m/03nfnx,Live and Let Die,0.5,KGMATCHER: CANONICALIZED
/m/03nfnx,Live and Let Die,0.0,BRAIN
/m/0c296,How Deep Is Your Love,0.0,KGMATCHER: CANONICALIZED
/m/0c296,How Deep Is Your Love,0.0,BRAIN
/m/0dr_4,My Heart Will Go On,1.0,KGMATCHER: CANONICALIZED
/m/0dr_4,My Heart Will Go On,0.0,BRAIN
/m/0dr_4,My Heart Will Go On,0.7036518400694964,PRA
/m/0g6q0x,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0286_hv,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0hv8w,Eye of the Tiger,0.5,KGMATCHER: CANONICALIZED
/m/0hv8w,Eye of the Tiger,0.0,BRAIN
/m/05mvcz5,Tere Mast Mast Do Nain,0.5,KGMATCHER: CANONICALIZED
/m/0cc97st,When Can I See You Again?,0.0,KGMATCHER: CANONICALIZED
/m/03k_rz,Flashdance... What a Feeling,0.0,KGMATCHER: CANONICALIZED
/m/0969nd,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0bdjd,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0j_64v4,Piano,0.5,KGMATCHER: CANONICALIZED
/m/0k0x9_d,Piano,0.5,KGMATCHER: CANONICALIZED
/m/06w33d7,Piano,0.5,KGMATCHER: CANONICALIZED
/m/05p1tzf,Piano,0.5,KGMATCHER: CANONICALIZED
/m/01gzln,As Time Goes By,0.5,KGMATCHER: CANONICALIZED
/m/01gzln,As Time Goes By,0.0,BRAIN
/m/0d4htf,So Close,1.0,KGMATCHER: CANONICALIZED
/m/0d4htf,So Close,0.0,BRAIN
/m/0jnwx,Prince Ali,1.0,KGMATCHER: CANONICALIZED
/m/0jnwx,Prince Ali,0.0,BRAIN
/m/0jnwx,Prince Ali,0.5332978038410953,PRA
/m/04vr_f,I'm Shipping Up to Boston,1.0,KGMATCHER: CANONICALIZED
